CLUSTER,APOGEE_ID,C_O,sigma_CO,C_FE,O_FE,FE_H,FE_H_ERR,SNR,TEFF,LOGG,VHELIO_AVG,RA,DEC,age_gyr,logage,MG_FE,SI_FE,AL_FE,RV_PROB,FEH_PROB,PM_PROB
NGC 6819,2M19405601+4013395,0.5112453188221586,0.03178341473299836,-0.063127,-0.032184,0.05365,0.008237927,192.1691,4917.62,2.962212,3.607649,295.233379,40.227657,2.238723104986867,9.350000381469727,0.022583,-0.005663447,-0.00585901,0.92,1.0,0.72
NGC 6819,2M19405601+4013395,0.4433618758825698,0.031805145592430195,-0.092859,-4.500151e-05,0.040657,0.009730875,146.7209,4885.911,2.921479,3.427557,295.233379,40.227657,2.238723104986867,9.350000381469727,-0.004999001,-0.08799639,-0.01760601,0.92,1.0,0.72
NGC 6819,2M19405797+4008174,0.3899934737114983,0.017236068019643266,-0.155697,-0.007181995,0.064642,0.006786009,396.0957,4824.081,2.563748,1.87183,295.241547,40.13818,2.238723104986867,9.350000381469727,0.004068002,0.0283206,0.04632901,0.52,0.86,0.36
NGC 6819,2M19405797+4008174,0.35534756552442387,0.01592427432586112,-0.145773,0.043146,0.059706,0.006771422,288.295,4835.865,2.563465,4.697982,295.241547,40.13818,2.238723104986867,9.350000381469727,0.008200001,0.0184476,0.033505,0.52,0.86,0.36
NGC 6819,2M19410524+4014042,0.48020685509781896,0.0272751788692873,-0.06442399,-0.006280001,0.058727,0.00884789,133.0544,4793.893,2.579128,3.423704,295.271842,40.234512,2.238723104986867,9.350000381469727,0.003551003,0.0187726,-0.014826,0.92,0.87,0.48
NGC 6819,2M19410622+4010532,0.41920499079742035,0.024335635822081602,-0.06276,0.0543859,0.036734,0.008027547,158.1901,4884.451,2.880718,3.138065,295.275923,40.181469,2.238723104986867,9.350000381469727,0.026555,0.0196396,-0.023073,0.95,0.98,0.19
NGC 6819,2M19410622+4010532,0.4228501163731721,0.02922247819561681,-0.060372,0.05301389,0.046753,0.009538659,138.6339,4876.696,2.931241,3.273188,295.275923,40.181469,2.238723104986867,9.350000381469727,0.023415,0.0624376,-0.005102005,0.95,0.98,0.19
NGC 6819,2M19410822+4019319,0.47265935115070523,0.012868885483307606,0.01832551,0.0833496,-0.12555,0.009073352,745.8977,3758.64,0.9945855,2.035437,295.284279,40.325542,2.238723104986867,9.350000381469727,0.026473,-0.0131764,-9999.0,0.93,0.0,0.8
NGC 6819,2M19410858+4013299,0.4911864123544604,0.02086037013785218,-0.073456,-0.02513,0.059532,0.006872794,364.9861,4780.627,2.531013,2.585095,295.28579,40.224979,2.238723104986867,9.350000381469727,0.006633997,-0.002713703,-0.006101012,0.98,0.84,0.7
NGC 6819,2M19410858+4013299,0.4633597911696494,0.01969862701997031,-0.087114,-0.01346,0.061297,0.006878148,252.6996,4780.184,2.532156,2.412011,295.28579,40.224979,2.238723104986867,9.350000381469727,-0.007378995,0.0258366,-0.01127601,0.98,0.84,0.7
NGC 6819,2M19410926+4014436,0.4794445038797424,0.0207203291629996,-0.063955,-0.005121,0.061034,0.00683273,263.3947,4800.166,2.588969,2.499615,295.288608,40.245461,2.238723104986867,9.350000381469727,0.005960003,-0.0164124,-0.05535301,0.99,0.85,0.33
NGC 6819,2M19410991+4015495,0.46728661846243696,0.026285443585451197,-0.0560417,0.0139473,0.0020957,0.008737069,149.0122,4783.886,2.540251,2.545843,295.291296,40.263767,2.238723104986867,9.350000381469727,-0.002719698,0.0070872,-0.005934701,1.0,0.66,0.19
NGC 6819,2M19410994+4009056,0.40448120347669786,0.026324901515394822,-0.049531,0.083143,-0.037354,0.007614309,171.3184,4990.667,3.040722,4.255349,295.291452,40.151558,2.238723104986867,9.350000381469727,0.022251,0.0151046,-0.04156201,0.96,0.08,0.59
NGC 6819,2M19410994+4009056,0.4724472707119117,0.03960625457231491,-0.040511,0.024708,-0.050364,0.009786168,121.125,4972.998,3.074962,3.222989,295.291452,40.151558,2.238723104986867,9.350000381469727,0.01372,0.0337166,-0.01126901,0.96,0.08,0.59
NGC 6819,2M19411102+4011116,0.4434343626356323,0.022784276356439096,-0.135884,-0.043141,0.038323,0.006607775,375.3983,4953.306,2.510033,3.226758,295.295953,40.186577,2.238723104986867,9.350000381469727,-0.017437,0.0411496,0.05786799,0.96,1.0,0.82
NGC 6819,2M19411224+4011338,0.445708939206669,0.01766956895988608,-0.075205,0.015316,0.040681,0.007058938,290.8472,4696.298,2.479592,1.495534,295.301026,40.192745,2.238723104986867,9.350000381469727,0.009805001,0.0212646,-0.01173001,0.78,1.0,0.56
NGC 6819,2M19411279+4012238,0.44232994812955373,0.019101973456396613,-0.104725,-0.010899,0.049478,0.006867251,191.7374,4792.583,2.519855,2.968482,295.303323,40.206638,2.238723104986867,9.350000381469727,0.001175001,0.0222316,-0.0003069974,0.99,0.96,0.81
NGC 6819,2M19411345+4011561,0.5256217737328914,0.025972362794029216,-0.022213,-0.003314003,0.020077,0.007566876,174.2544,4807.468,2.569401,3.533041,295.306056,40.198933,2.238723104986867,9.350000381469727,0.022348,0.0271416,-0.00466601,0.89,0.9,0.22
NGC 6819,2M19411355+4012205,0.4321617688737083,0.019731369540517997,-0.1001404,0.0037856,0.0098674,0.006910019,360.5493,4819.494,2.516342,2.711266,295.306459,40.205708,2.238723104986867,9.350000381469727,-0.001340396,0.0117132,0.006193593,0.99,0.84,0.62
NGC 6819,2M19411355+4012205,0.4414366053796504,0.020353598495768215,-0.085526,0.009178001,0.015104,0.006888352,265.2422,4830.088,2.548827,2.479655,295.306459,40.205708,2.238723104986867,9.350000381469727,-0.0006489996,0.0254876,-0.04694301,0.99,0.84,0.62
NGC 6819,2M19411367+4003382,0.651933569577525,0.02676674500373121,0.1009972,0.0263662,-0.020919,0.007119361,298.6592,4707.473,2.46939,3.08411,295.306962,40.060616,2.238723104986867,9.350000381469727,0.0135252,0.0306678,-0.139929,1.0,0.49,0.76
NGC 6819,2M19411367+4003382,0.6762018544307905,0.030935801533200184,0.09917951,0.008675497,-0.0087745,0.007870039,201.0944,4709.545,2.464964,2.805049,295.306962,40.060616,2.238723104986867,9.350000381469727,0.0144635,0.01540348,-0.1671715,1.0,0.49,0.76
NGC 6819,2M19411476+4011008,0.34093717199704565,0.01595346471203213,-0.219634,-0.01273601,0.08505,0.006644559,390.6485,4888.822,2.604608,1.127972,295.311504,40.183559,2.238723104986867,9.350000381469727,-0.01222201,0.0130986,0.045211,0.61,0.57,0.86
NGC 6819,2M19411476+4011008,0.3789905180010971,0.017803370768350073,-0.201475,-0.040531,0.080198,0.006650626,286.3367,4889.993,2.633309,1.00652,295.311504,40.183559,2.238723104986867,9.350000381469727,0.007731996,0.0289596,0.02254299,0.61,0.57,0.86
NGC 6819,2M19411564+4010105,0.4665662869706803,0.025920453014433808,-0.090368,-0.01970901,0.072809,0.008911432,135.3437,4774.485,2.58238,1.820585,295.315181,40.169594,2.238723104986867,9.350000381469727,-0.02414501,-0.009013809,0.01298199,0.87,0.68,0.63
NGC 6819,2M19411705+4010517,0.4440393358938727,0.012650358021962118,-0.035643,0.0565079,-0.026194,0.008213989,810.0694,4097.596,1.548188,1.3564,295.321042,40.181053,2.238723104986867,9.350000381469727,0.016298,-0.0201134,-0.06823601,0.73,0.26,0.93
NGC 6819,2M19411776+4009158,0.33596524632995894,0.017973551236311728,-0.201942,0.01133599,0.073508,0.006451739,395.0909,5008.844,2.814386,4.454383,295.324012,40.154404,2.238723104986867,9.350000381469727,0.009552002,0.0278156,0.01880299,0.11,0.93,0.59
NGC 6819,2M19411776+4009158,0.30514997903163626,0.01601069573417634,-0.212656,0.042403,0.053864,0.006549319,279.2552,4977.613,2.768066,-0.8937895,295.324012,40.154404,2.238723104986867,9.350000381469727,0.006845001,0.0275466,0.030657,0.11,0.93,0.59
NGC 6819,2M19411893+4011408,0.4801814172006509,0.020929890333253442,-0.057396,0.0007709954,0.016958,0.007673864,171.7525,4696.828,2.609649,1.246359,295.328907,40.194679,2.238723104986867,9.350000381469727,0.005799005,-0.0123144,0.02955299,0.7,0.86,0.53
NGC 6819,2M19411971+4023362,0.44720046293146215,0.013089680271500632,-0.026309,0.0627611,-0.059985,0.008265463,493.2421,4115.644,1.504588,1.646266,295.332129,40.393406,2.238723104986867,9.350000381469727,0.015197,-0.002627101,-0.05170401,0.82,0.05,2.0
NGC 6819,2M19412136+4011002,0.489836725860302,0.02528691288094939,-0.050199,-0.0006779991,0.022117,0.009450092,134.3448,4651.587,2.500296,2.062661,295.339019,40.183395,2.238723104986867,9.350000381469727,-0.01258599,-0.0165864,-0.027196,0.93,0.92,0.6
NGC 6819,2M19412147+4013573,0.4417853848631017,0.018640261211092555,-0.104547,-0.010186,0.072344,0.006851332,367.4441,4780.821,2.518886,2.365054,295.339483,40.232594,2.238723104986867,9.350000381469727,-0.001328997,0.0130176,0.021167,0.79,0.74,0.64
NGC 6819,2M19412147+4013573,0.4200638847900392,0.01779670114280961,-0.089248,0.027009,0.068632,0.006857278,254.5214,4782.259,2.5259,1.531394,295.339483,40.232594,2.238723104986867,9.350000381469727,-0.004808001,0.0342336,-0.004961006,0.79,0.74,0.64
NGC 6819,2M19412176+4012111,0.4446551681904795,0.01662457246188341,-0.077217,0.014332,0.052394,0.007131029,262.095,4640.559,2.473309,0.7806057,295.340692,40.203098,2.238723104986867,9.350000381469727,0.019354,0.0004081614,-0.007543009,0.53,0.94,0.75
NGC 6819,2M19412222+4016442,0.44422228779500483,0.017737977695754296,-0.0720279,0.0199441,0.003046,0.007161138,355.4585,4679.946,2.480072,2.906664,295.342607,40.278957,2.238723104986867,9.350000381469727,0.0325531,0.0147677,-0.01008501,1.0,0.81,0.97
NGC 6819,2M19412222+4016442,0.4222448336084342,0.016714041498046076,-0.080513,0.033495,0.012484,0.007150761,265.0062,4676.125,2.496702,2.76213,295.342607,40.278957,2.238723104986867,9.350000381469727,0.02187,0.0251186,-0.01549301,1.0,0.81,0.97
NGC 6819,2M19412245+4012033,0.46755998868369025,0.032020241724302484,-0.06610601,0.003628995,0.055851,0.008545002,135.184,4960.374,2.856054,4.008741,295.343555,40.200935,2.238723104986867,9.350000381469727,0.017426,0.0153116,0.01902999,0.75,0.91,0.07
NGC 6819,2M19412386+4021444,0.47112412563944606,0.02105864382117072,-0.09006,-0.023623,0.051001,0.006821238,346.1083,4824.059,2.549515,2.304957,295.349418,40.362358,2.238723104986867,9.350000381469727,-0.00553,0.008931596,0.02025999,0.94,0.97,0.95
NGC 6819,2M19412386+4021444,0.46336619276595703,0.020596419647364125,-0.057637,0.016011,0.048747,0.006828017,223.3612,4819.119,2.608071,2.116469,295.349418,40.362358,2.238723104986867,9.350000381469727,0.0002120025,0.0409316,0.02049399,0.94,0.97,0.95
NGC 6819,2M19412658+4011418,0.4567287438656986,0.015642283912348166,-0.0454561,0.0344579,0.0017431,0.007475271,351.0428,4488.395,2.085207,2.361579,295.360784,40.194946,2.238723104986867,9.350000381469727,-0.0094171,0.0043363,-0.02402211,0.98,0.65,0.28
NGC 6819,2M19412707+4012283,0.47194276697313464,0.03567967237804934,-0.1057389,-0.04005589,-0.0062664,0.01404095,50.05778,4604.878,2.232615,1.066926,295.362832,40.207867,2.238723104986867,9.350000381469727,-0.007911883,-0.02280829,-0.01167261,0.56,0.83,0.84
NGC 6819,2M19412707+4012283,0.4845140189341733,0.017764496853313275,-0.049108,0.005157997,0.013877,0.007275324,217.7739,4595.888,2.418123,0.8494305,295.362832,40.207867,2.238723104986867,9.350000381469727,0.011581,0.0113105,-0.03460601,0.56,0.83,0.84
NGC 6819,2M19412730+4004548,0.4661615127801054,0.01892874383825589,-0.006001,0.06503493,0.011485,0.007093702,212.1534,4705.309,2.40118,1.386944,295.363766,40.081894,2.238723104986867,9.350000381469727,0.05700901,0.0255266,0.104296,0.66,1.0,0.0
NGC 6819,2M19412730+4004548,0.5074325759605186,0.028140886705611778,-0.017884,0.01631,0.039888,0.009390462,152.1008,4719.075,2.463844,1.153554,295.363766,40.081894,2.238723104986867,9.350000381469727,0.041362,0.0444486,0.026133,0.66,1.0,0.0
NGC 6819,2M19412915+4013040,0.42118834445645054,0.01854899552850612,-0.069849,0.045247,0.046096,0.006846486,187.9913,4809.431,2.552356,1.564595,295.371462,40.217804,2.238723104986867,9.350000381469727,0.0003259964,0.0104885,0.013245,0.8,0.98,0.84
NGC 6819,2M19412942+4014199,0.49866552836768085,0.025951461493507823,-0.043435,-0.001672003,0.037527,0.008914254,140.2092,4713.413,2.616567,3.632801,295.372606,40.238888,2.238723104986867,9.350000381469727,0.022525,-0.002669301,-0.024306,0.87,1.0,0.99
NGC 6819,2M19412953+4012210,0.47582181083204034,0.019978439142939924,-0.068383,-0.006255001,0.06232,0.006880369,269.9122,4771.63,2.522419,3.06062,295.373073,40.205856,2.238723104986867,9.350000381469727,0.015778,0.0207286,0.01760099,0.98,0.83,0.39
NGC 6819,2M19413027+4015218,0.4601488568563863,0.020152404271193056,-0.077678,-0.001004003,0.034084,0.006905575,378.787,4793.778,2.504977,2.318658,295.37614,40.256062,2.238723104986867,9.350000381469727,0.001293004,0.0132256,0.014427,0.95,0.99,0.63
NGC 6819,2M19413027+4015218,0.45855173863869314,0.02008344659637821,-0.066727,0.011457,0.032679,0.006917578,266.8119,4791.358,2.503906,2.146418,295.37614,40.256062,2.238723104986867,9.350000381469727,0.003690001,0.0276106,-0.019718,0.95,0.99,0.63
NGC 6819,2M19413439+4017482,0.45042900051483303,0.01291963775343058,-0.043228,0.042718,0.021434,0.007950577,727.1327,4182.776,1.674931,2.624408,295.393332,40.296749,2.238723104986867,9.350000381469727,0.003136,-0.003772501,-0.063302,1.0,0.91,0.4
NGC 6819,2M19413444+4008462,0.4193313617418949,0.018359778231127284,-0.090859,0.026156,0.027369,0.006908299,360.1466,4793.046,2.546642,1.100085,295.393523,40.146168,2.238723104986867,9.350000381469727,0.009397004,0.0170586,0.010762,0.87,1.0,0.11
NGC 6819,2M19413444+4008462,0.44274263805154485,0.019287398189227156,-0.099952,-0.006531004,0.038809,0.006897608,257.0378,4791.986,2.56054,1.792885,295.393523,40.146168,2.238723104986867,9.350000381469727,0.003346998,0.0095676,-0.009208009,0.87,1.0,0.11
NGC 6819,2M19414427+4005527,0.42643646489881604,0.016044113796257062,-0.07466601,0.035052,0.0033486,0.007280603,413.9279,4613.357,2.344032,3.994989,295.434465,40.097984,2.238723104986867,9.350000381469727,0.011074,0.0216196,-0.0002976023,0.8,0.54,0.47
NGC 6819,2M19414427+4005527,0.41416237692852775,0.015670825477311325,-0.0650893,0.0573124,-0.0053463,0.007285687,297.5427,4616.329,2.394407,3.860903,295.434465,40.097984,2.238723104986867,9.350000381469727,0.0335997,0.0228673,-0.009572712,0.8,0.54,0.47
NGC 6819,2M19414858+4028387,0.46953756830223686,0.02101152761916103,-0.060003,0.007898998,0.040426,0.00686901,273.3466,4815.038,2.561064,2.294398,295.452422,40.47744,2.238723104986867,9.350000381469727,-0.003467999,0.0321766,-0.008145005,0.97,1.0,2.0
NGC 6819,2M19415064+4016010,0.41118791726078063,0.022655044844329612,-0.086569,0.038963,0.065103,0.007678739,167.9809,4888.953,3.002656,4.722444,295.461009,40.266964,2.238723104986867,9.350000381469727,0.015067,0.02081659,-0.03325201,0.6,0.55,0.99
NGC 6819,2M19415064+4016010,0.3509217887767935,0.024346076205466718,-0.103723,0.09063901,0.081378,0.009561195,115.7184,4884.758,2.956664,4.451216,295.461009,40.266964,2.238723104986867,9.350000381469727,0.023845,0.0419976,-0.04868701,0.6,0.55,0.99
NGC 6819,2M19415437+4002097,0.519455614234205,0.026314538824067434,0.0128772,0.0369011,0.0083539,0.006743398,274.3377,4917.535,2.790729,2.996584,295.476582,40.036049,2.238723104986867,9.350000381469727,-0.001840902,0.0219707,-0.0222129,0.71,0.61,2.0
NGC 6819,2M19415437+4002097,0.5132478566975517,0.026085247686149903,0.01774776,0.04699296,-0.0009498601,0.006750177,204.9424,4918.172,2.814052,4.129156,295.476582,40.036049,2.238723104986867,9.350000381469727,0.003032966,0.01289666,-0.008149147,0.71,0.61,2.0
NGC 6866,2M20032282+4415502,0.4783208855461614,0.02940376354153328,-0.120317,-0.060464,0.014958,0.00641975,299.2048,5096.241,2.951428,12.22655,300.845116,44.263969,0.645654852868111,8.8100004196167,-0.015156,-0.0134374,-0.04947701,0.65,0.93,0.12
NGC 6866,2M20034631+4422526,0.4440719528752983,0.028138119838699138,-0.121403,-0.029284,-0.023443,0.00648335,288.9902,5101.081,2.97933,13.03926,300.94298,44.381283,0.645654852868111,8.8100004196167,-0.016248,-0.0157164,-0.06453001,0.98,0.14,2.0
NGC 6866,2M20035516+4408242,0.4470842229782993,0.02827400790147207,-0.1610764,-0.0718934,0.0048614,0.006397735,352.6828,5116.883,3.072125,14.44964,300.979861,44.140057,0.645654852868111,8.8100004196167,-0.0156074,-0.0205728,-0.0127404,0.6,0.97,0.37
NGC 6866,2M20035769+4406276,0.5076207243094865,0.031665432680484384,-0.1435092,-0.1094762,0.004956201,0.006415732,337.5781,5105.458,3.174594,13.76405,300.990403,44.107674,0.645654852868111,8.8100004196167,-0.0265162,-0.0158966,-0.0430752,0.92,0.97,0.0
NGC 6866,2M20043730+4425100,0.4074556500999671,0.02365321620028803,-0.152018,-0.022526,0.01499,0.006515805,198.1024,5043.974,2.756937,12.77279,301.155438,44.419445,0.645654852868111,8.8100004196167,0.017771,-0.007569501,-0.06148401,0.91,0.93,2.0
NGC 7058,2M21214958+5049068,0.18531878511160463,0.018107584016508974,-0.301879,0.1697739,-0.082391,0.01152088,82.88631,4906.801,4.549326,-19.27628,320.456599,50.818558,0.04073804030443489,7.610000133514404,-0.0697905,0.05571099,0.020856,0.92,0.0,0.72
NGC 7058,2M21215236+5046074,0.2661536610536941,0.022325615081793704,-0.268587,0.0458529,0.017563,0.01089365,80.24049,4830.374,4.571284,-19.47532,320.468176,50.768734,0.04073804030443489,7.610000133514404,-0.0468585,0.021299,-0.056309,0.87,0.88,0.44
NGC 7058,2M21215470+5056481,0.663699429678705,0.03516080769211039,0.0189358,-0.0634633,0.0056558,0.01327775,58.52004,4055.084,4.639335,-19.15379,320.477939,50.946716,0.04073804030443489,7.610000133514404,-0.06465069,-0.0244942,-9999.0,0.94,1.0,0.02
NGC 7058,2M21234413+5056076,0.6284822900552867,0.03377250280603608,-0.0008333002,-0.059554,-0.0033276,0.01308986,63.27369,4110.52,4.615016,-19.22711,320.933902,50.935467,0.04073804030443489,7.610000133514404,-0.08423539,-0.0675509,-9999.0,0.92,0.91,0.3
NGC 7062,2M21232731+4622136,0.4286011623032407,0.025405644938874976,-0.140596,-0.033077,-0.02307,0.006584889,318.8459,5042.493,2.715362,-22.27336,320.863816,46.370449,0.4265796312095559,8.630000114440918,-0.054753,0.001211099,-0.019224,0.98,1.0,0.35
NGC 752,2M01490057+3716452,0.4003624557326816,0.018259097842336064,-0.119602,0.017517,-0.04136,0.007062729,884.9194,4788.032,2.477127,7.934799,27.252403,37.279232,1.1748967293472916,9.069999694824219,0.015596,0.0303756,0.08203098,0.58,0.65,-0.0
NGC 752,2M01511235+3729101,0.5002813861005866,0.025516330253455777,-0.056888,-0.01653,-0.054477,0.006932543,262.4025,4884.173,3.004151,6.873483,27.801473,37.486141,1.1748967293472916,9.069999694824219,0.0538241,0.0321606,0.04483799,0.95,0.97,-0.0
NGC 752,2M01522657+3745035,0.6466963986701737,0.03839507464548446,-0.002923012,-0.07405111,-0.1187,0.01332863,73.52023,4249.353,4.62299,6.07449,28.110731,37.75098,1.1748967293472916,9.069999694824219,-0.1431615,-0.104727,-9999.0,0.98,-1.0,0.83
NGC 752,2M01525593+3724214,0.482320192789219,0.06833693759241044,-0.0320338,0.0242031,0.008330801,0.01057976,74.21807,5226.358,4.56235,6.192393,28.233062,37.405964,1.1748967293472916,9.069999694824219,-0.0914923,-0.1135978,0.0761312,0.99,-1.0,0.55
NGC 752,2M01530150+3813577,0.44760037782530476,0.1663232442103802,-0.013666,0.0750159,-0.013293,0.004985068,217.4585,6380.874,4.011565,7.162141,28.256283,38.232716,1.1748967293472916,9.069999694824219,-0.0715275,-0.0002760012,-0.07429101,0.87,-1.0,0.68
NGC 752,2M01533329+3827123,0.6798583539767147,0.03658859075091276,0.005068004,-0.08777809,-0.20729,0.01175776,118.1045,4300.468,4.563425,6.448348,28.388732,38.453419,1.1748967293472916,9.069999694824219,-0.1841815,-0.105427,-9999.0,1.0,-1.0,0.84
NGC 752,2M01545672+3758289,0.5068208284323615,0.21366998075360863,0.026645,0.06136289,-0.055027,0.005125706,255.6736,6441.606,4.131276,6.942162,28.736335,37.974701,1.1748967293472916,9.069999694824219,-0.0437845,0.104693,-0.091017,0.93,-1.0,0.66
NGC 752,2M01545701+3758217,0.6549700501664945,0.03268479588077809,0.002219997,-0.0744291,-0.09516,0.01206521,87.67589,4129.564,4.608551,5.623494,28.737568,37.972698,1.1748967293472916,9.069999694824219,-0.1940215,-0.01993301,-9999.0,0.88,-1.0,0.68
NGC 752,2M01550283+3816383,0.36363729160475616,0.14708185345265573,-0.07360063,0.1053033,7.963181e-05,0.007548309,160.0111,6123.111,4.35604,5.385109,28.761829,38.277309,1.1748967293472916,9.069999694824219,-0.04908113,0.02314237,-0.02156963,0.8,-1.0,0.78
NGC 752,2M01551140+3759524,0.3008004242496927,0.08720879006062925,-0.099071,0.1622229,-0.051826,0.006921554,139.1841,5998.472,4.241917,6.433992,28.797517,37.997894,1.1748967293472916,9.069999694824219,-0.0507215,0.07360999,0.017157,1.0,-1.0,0.63
NGC 752,2M01551261+3750145,0.38183025757833483,0.02241246319354316,-0.153844,0.003858004,-0.048881,0.006692366,632.1301,5015.662,2.895686,5.590043,28.80258,37.837379,1.1748967293472916,9.069999694824219,-0.02190199,-0.006057598,0.014262,0.87,0.86,0.94
NGC 752,2M01551528+3750312,0.3733269519110757,0.020044715446276114,-0.179239,-0.011756,-0.063992,0.006872119,307.4746,4927.372,2.834166,4.925631,28.813706,37.842018,1.1748967293472916,9.069999694824219,0.008737002,-0.0281764,-0.04498801,0.62,0.98,0.78
NGC 752,2M01552765+3759551,0.4564354258462398,0.027540843444359808,-0.1332,-0.053007,-0.043202,0.006638991,999.0828,5042.245,2.856107,5.214768,28.865228,37.998665,1.1748967293472916,9.069999694824219,-0.03269399,-0.004918005,0.03133299,0.73,0.71,0.53
NGC 752,2M01553694+3722130,0.5740000621880281,0.05104523978949274,0.013905,-0.005434595,-0.03643,0.01239744,61.91661,4767.297,4.594447,6.144664,28.903935,37.3703,1.1748967293472916,9.069999694824219,-0.04294249,-0.033636,0.031656,0.99,-1.0,0.8
NGC 752,2M01554062+3749375,0.7520114349583483,0.05551018563457741,0.0568804,-0.0797717,0.017989,0.009164691,108.714,4884.819,4.576536,5.845756,28.919267,37.82711,1.1748967293472916,9.069999694824219,-0.009715094,-0.0442426,0.029645,0.94,-1.0,0.69
NGC 752,2M01554789+3803416,0.6189888762449461,0.031785560113417405,-0.0132056,-0.0653161,-0.14467,0.01308048,87.02135,4021.487,4.633607,5.917342,28.949559,38.061573,1.1748967293472916,9.069999694824219,-0.1911715,-0.09085701,-9999.0,0.95,-1.0,0.94
NGC 752,2M01555351+3749267,0.48102940404614775,0.08292123355235023,-0.02535182,0.0320489,0.012087,0.009550464,79.41628,5431.25,4.513072,5.031987,28.972973,37.8241,1.1748967293472916,9.069999694824219,-0.03065149,0.021212,-0.045078,0.66,-1.0,0.64
NGC 752,2M01560368+3759224,0.42223618063062807,0.333936663319191,-0.071756,0.0422609,0.037235,0.007010688,86.80728,6556.124,4.32177,6.386792,29.015366,37.989578,1.1748967293472916,9.069999694824219,-0.0705105,0.076652,-0.160129,1.0,-1.0,0.58
NGC 752,2M01560469+3746478,0.5878905029425667,0.0325185287850632,-0.025196,-0.0549201,-0.088538,0.01306715,72.68665,4166.826,4.626507,6.091847,29.019583,37.779968,1.1748967293472916,9.069999694824219,-0.2142835,-0.087969,-9999.0,0.98,-1.0,0.96
NGC 752,2M01561109+3745114,0.45871448523365116,0.21923617393131084,0.05367301,0.1317029,-0.1613,0.005646768,249.2827,6462.971,4.013115,7.091071,29.04624,37.753174,1.1748967293472916,9.069999694824219,-0.04392749,0.0437706,-0.056814,0.89,-1.0,0.73
NGC 752,2M01561369+3715569,0.2787529322189055,0.06798067357859552,-0.131009,0.1633439,0.03617,0.006519678,142.0567,5925.541,4.383919,5.506149,29.057061,37.265831,1.1748967293472916,9.069999694824219,-0.1074005,0.045923,-0.007105999,0.84,-1.0,0.62
NGC 752,2M01562163+3736084,0.35750930636277617,0.017489960936198947,-0.19526,-0.008975007,-0.068899,0.00703459,1149.323,4838.159,2.640924,5.413696,29.090142,37.602348,1.1748967293472916,9.069999694824219,0.007102996,-0.009625606,-0.001161009,0.81,0.9,0.52
NGC 752,2M01562309+3738031,0.33463043998868525,0.09342158093137366,-0.1100651,0.1049418,0.0028341,0.007598557,126.4204,5899.598,4.392962,6.827141,29.096222,37.634212,1.1748967293472916,9.069999694824219,-0.05625359,0.04445648,-0.0350741,0.96,-1.0,0.56
NGC 752,2M01562547+3830461,0.3224262880421389,0.16382964596434949,-0.008393001,0.2227489,-0.041929,0.007347358,198.0016,6287.805,4.135773,6.17969,29.106161,38.512821,1.1748967293472916,9.069999694824219,-0.0476595,0.046251,-0.009223003,0.99,-1.0,0.85
NGC 752,2M01563180+3744582,0.6347232990745777,0.03783616497572186,-0.005711004,-0.0687231,-0.1013,0.01445714,62.55726,4115.086,4.630841,7.027808,29.132528,37.749512,1.1748967293472916,9.069999694824219,-0.1861815,-0.120587,-9999.0,0.91,-1.0,0.53
NGC 752,2M01563867+3654342,0.31100218800840074,0.1428287415344035,0.013964,0.2607729,-0.076713,0.005085504,210.6227,6497.633,4.215611,6.675363,29.161159,36.909527,1.1748967293472916,9.069999694824219,-0.0388335,0.093948,-0.01693099,0.98,-1.0,0.76
NGC 752,2M01563921+3751411,0.34491211124269594,0.24727876765000933,0.057859,0.2597229,-0.23203,0.007212022,146.2483,6529.471,3.644057,6.714097,29.163408,37.861443,1.1748967293472916,9.069999694824219,0.03942351,0.197633,-0.122954,0.97,0.0,0.96
NGC 752,2M01565355+3706147,0.528274252837867,0.03595189266033694,-0.063039,-0.0463261,-0.043817,0.009637388,107.2022,4779.447,4.586619,7.118747,29.223153,37.104092,1.1748967293472916,9.069999694824219,-0.0714125,-0.04967801,-0.039786,0.88,-1.0,0.74
NGC 752,2M01565531+3736463,0.47256488193820034,0.03135588912063168,-0.108286,-0.0431751,0.022076,0.01060022,88.37987,4663.174,4.608248,6.179528,29.230476,37.612873,1.1748967293472916,9.069999694824219,-0.0722405,-0.061036,-0.0119238,0.99,-1.0,0.56
NGC 752,2M01570249+3753077,0.4657785177060071,0.31450644195787575,0.08747001,0.1588629,-0.15033,0.008447145,95.49458,6365.014,4.032094,6.345831,29.260375,37.885483,1.1748967293472916,9.069999694824219,-0.0501315,0.03299201,-0.04854399,1.0,-1.0,0.84
NGC 752,2M01571468+3754109,0.28071747216950643,0.04090556354172793,-0.157545,0.1337579,0.01943,0.006578612,149.8058,5605.035,4.478446,5.836002,29.311188,37.903049,1.1748967293472916,9.069999694824219,-0.0316155,0.039255,0.012066,0.93,-1.0,0.89
NGC 752,2M01573184+3753407,0.43788234423951433,0.2993112560453239,0.02747799,0.1256929,-0.13549,0.008799084,84.53709,6341.45,4.078179,6.742564,29.382685,37.894642,1.1748967293472916,9.069999694824219,-0.0004295111,-0.02587101,0.072355,0.97,-1.0,0.78
NGC 752,2M01574472+3759184,0.4760246522600879,0.16443401988691064,0.16839,0.2303329,-0.18439,0.005857177,536.0279,6245.09,3.551248,7.423036,29.436338,37.988472,1.1748967293472916,9.069999694824219,-0.0114675,0.121779,0.03169599,0.78,0.0,0.88
