status,kappa,r_p_au,v_inf_kms,trial,seed,n_A,n_B,n_ejected,any_exchange,group_exchange,full_exchange,dE_over_E,conservation_ok,outcome_J,e_post_J,i_post_deg_J,outcome_S,e_post_S,i_post_deg_S,outcome_U,e_post_U,i_post_deg_U,outcome_N,e_post_N,i_post_deg_N,proc_s
ok,500.0,200.0,0.5,51,21164474,4,0,0,False,False,False,6.079441719355798e-13,True,A,0.008938331601070899,3.7623816887227,A,0.019920544427563646,6.144459370473045,A,0.0279452772484156,5.675238298001569,A,0.012221706755449794,1.3997791574191656,0.49030518531799316
ok,500.0,200.0,0.5,52,21172393,4,0,0,False,False,False,9.207833171682771e-13,True,A,0.013156401357063332,3.183512506614879,A,0.011315375416153213,2.0100430590766547,A,0.03473348594370778,2.2183877031219907,A,0.014592125611894807,1.6457363832534482,0.502845048904419
ok,500.0,200.0,0.5,53,21180312,4,0,0,False,False,False,1.8860677608160806e-12,True,A,0.003749799462085944,0.9525475006719974,A,0.02651333420483282,6.499184714225838,A,0.030775919118811786,3.375189465179915,A,0.013993736857402928,3.361193373329656,0.5345597267150879
ok,500.0,200.0,0.5,54,21188231,4,0,0,False,False,False,2.09772356791347e-13,True,A,0.0028721799300551604,0.7313358835716307,A,0.023734328236659205,1.6009253628368203,A,0.03270522485257611,1.7505499098905408,A,0.01327869949660241,2.4079932260116026,0.4920692443847656
ok,500.0,200.0,0.5,55,21196150,4,0,0,False,False,False,1.289785837678834e-13,True,A,0.0094382909315511,0.8960603853794883,A,0.02048176698086006,4.048689686722713,A,0.03610466407822185,1.9724798149185303,A,0.014038424953932298,0.8272903927163402,0.47884392738342285
ok,500.0,200.0,0.5,56,21204069,4,0,0,False,False,False,7.904565331688004e-13,True,A,0.009059717104831881,2.3640808513165434,A,0.024142635017240874,0.6062633395609489,A,0.032303359266530385,0.9784239561942443,A,0.008463269625769066,4.286363828105863,0.5100281238555908
ok,500.0,200.0,0.5,57,21211988,4,0,0,False,False,False,2.40955411246764e-13,True,A,0.01224640245308545,4.425098652902535,A,0.01731307816639302,5.604623396352598,A,0.034832533241981704,2.9414541046584244,A,0.011203385548038722,0.6013887757566213,0.511742115020752
ok,500.0,200.0,0.5,58,21219907,4,0,0,False,False,False,2.7770131679212607e-13,True,A,0.01323494906524341,0.8648410708277164,A,0.013555905791173634,1.775974357665654,A,0.03375496641736081,5.218387791506363,A,0.01470911096413057,4.701405761389828,0.518251895904541
ok,500.0,200.0,0.5,59,21227826,4,0,0,False,False,False,1.4173934753435198e-15,True,A,0.012693167823373073,1.6374234854972152,A,0.017337345914920612,4.78664529147459,A,0.03837943007599117,1.6905199770042394,A,0.009665922537556791,1.559702094879508,0.4902362823486328
ok,500.0,200.0,0.5,60,21235745,4,0,0,False,False,False,3.8122001434939674e-13,True,A,0.007561248051580942,2.1608597252894866,A,0.022424519140026255,0.6308000386020602,A,0.029874580394629726,3.447994435647678,A,0.007852038482071659,8.22749744647168,0.48198556900024414
ok,500.0,200.0,0.5,61,21243664,4,0,0,False,False,False,1.2756571050888517e-14,True,A,0.013785700643792267,1.0650670550086627,A,0.010536703151348189,1.5010140269741172,A,0.02448765478790283,0.2782082940981817,A,0.015472497213830405,8.117143109826225,0.5111150741577148
ok,500.0,200.0,0.5,62,21251583,4,0,0,False,False,False,8.601494332814971e-13,True,A,0.010961929408656021,0.4541447489612517,A,0.014635367018992842,1.1460120363783535,A,0.030735586608340464,1.3636093927051898,A,0.014376166447589898,2.294521263184996,0.4879190921783447
ok,500.0,200.0,0.5,63,21259502,4,0,0,False,False,False,2.454520857185597e-12,True,A,0.00939795877087144,1.8291183515340033,A,0.01862624647818913,2.7514241115291775,A,0.026188811607951855,2.7570722524163482,A,0.008858064658473521,7.342384381408076,0.5345926284790039
ok,500.0,200.0,0.5,64,21267421,4,0,0,False,False,False,1.3788015331633772e-12,True,A,0.008930645658942823,5.154398053902938,A,0.023682978997115276,5.926592734027821,A,0.029441389232826177,1.9026800925380323,A,0.002056526974046818,2.038368017977074,0.5903468132019043
ok,500.0,200.0,0.5,65,21275340,4,0,0,False,False,False,1.016057215813287e-12,True,A,0.01500801762629068,2.4213898262944995,A,0.012239515151586094,3.8615441740049277,A,0.03377190220049294,0.5201586368435573,A,0.005415073391136938,0.5443564583698096,0.48224472999572754
ok,500.0,200.0,0.5,66,21283259,4,0,0,False,False,False,7.454396756661509e-13,True,A,0.010282412237355975,4.193735824046124,A,0.017998419233250035,3.199558591889116,A,0.03206500124905989,5.6584221592051005,A,0.012419538858817603,4.610058148228399,0.502558708190918
