apogee_id,ra,dec,tic_id,Tmag,R_star,M_star,Teff_tic,n_lc_sectors_actual,TEFF,LOGG,FE_H,SNR,n_sectors_predicted
2M20015186+7043121,300.466112,70.720039,,,0.8804334469565711,0.9445121857095529,5253.5977,47,5253.5977,4.5258145,0.053421,175.52153,47
2M17222248+5833207,260.593706,58.555756,,,0.7736980844469538,0.8712958454752541,4592.547,47,4592.547,4.6030226,-0.16376,195.53728,47
2M17222248+5833207,260.593706,58.555756,,,0.7881336294856671,0.869900776080919,4580.298,47,4580.298,4.58627,-0.15108,198.85464,47
2M17222833+6105104,260.618072,61.086239,,,0.9414026049554861,0.9734727329824495,5524.808,47,5524.808,4.480773,-0.073854,153.2551,47
2M17223989+5731102,260.666209,57.519501,,,0.9468278766455434,0.9788309026867659,5575.5835,47,5575.5835,4.4781656,0.19505,274.07043,47
2M19072969+6643537,286.873736,66.731598,,,0.9703210772400334,1.009587419993754,5870.6216,47,5870.6216,4.470313,-0.019456,493.27213,47
2M19073726+6225389,286.90526,62.427479,,,0.961337732722039,0.9744105503572912,5533.6816,47,5533.6816,4.46299,-0.31477,228.22197,47
2M19025348+7342008,285.722863,73.700233,,,1.0391853184786817,1.0233919697385934,6005.0166,47,6005.0166,4.416656,0.038833994,290.91223,47
2M17252413+5657097,261.350551,56.952705,,,0.8199572369186002,0.9230440062859598,5056.091,47,5056.091,4.57764,-0.80141,170.7866,47
2M16200527+6824566,245.021997,68.415741,,,0.9064499651205029,0.9811243925088848,5597.374,47,5597.374,4.5170364,-0.0589,253.1812,47
2M17253297+5658354,261.387407,56.976509,,,0.898193031345566,0.9650289956105231,5445.1704,47,5445.1704,4.517801,0.0077181,472.65042,47
2M17260221+5910428,261.50921,59.178574,,,1.9744570188884059,1.0290668030678374,6060.6167,47,6060.6167,3.8615482,-0.53027,157.21147,47
2M17260270+5552596,261.51126,55.883247,,,0.8625331372171665,0.9401870781870254,5213.5635,47,5213.5635,4.5416627,0.0055552,254.57518,47
2M17255420+5604329,261.475849,56.075821,,,0.8370013176915082,0.8737365097272728,4614.008,47,4614.008,4.5359282,0.16168,305.79407,47
2M19033731+7412583,285.905463,74.216202,,,1.4433438332490096,1.0066310030546282,5841.9976,47,5841.9976,4.1241307,0.052975,332.48737,47
2M19043190+7408595,286.132926,74.149879,,,0.8004611984945009,0.8824692265287544,4691.123,47,4691.123,4.579019,0.087176,241.92978,47
2M17243385+5805526,261.141043,58.097965,,,1.0880318014545785,0.9993466905327061,5771.71,47,5771.71,4.366433,-0.12165,150.35129,47
2M19040297+6905270,286.012404,69.090858,,,1.1875803592512884,1.0003166851590928,5781.05,47,5781.05,4.2908115,-0.20198,186.0559,47
2M19040297+6905270,286.012404,69.090858,,,1.1494187851499942,1.0033918778174173,5810.7007,47,5810.7007,4.320514,-0.20453,309.79514,47
2M19043076+7457267,286.128208,74.95742,,,1.8528506846805193,1.017206073652186,5944.643,47,5944.643,3.9117281,-0.072744,225.89038,47
2M17243667+5704407,261.152792,57.07798,,,1.2505678938997122,1.00214958162921,5798.7153,47,5798.7153,4.246718,-0.15782,371.93765,47
2M17253677+5812493,261.403247,58.213711,,,0.8987757736207027,0.9634999913927778,5430.799,47,5430.799,4.516549,-0.2196,191.56871,47
2M17252617+5700540,261.359076,57.015026,,,0.8220112504590624,0.9057973027162745,4899.622,47,4899.622,4.5672755,0.024295,319.44327,47
2M17240245+6313224,261.010237,63.222893,,,1.1055752456561694,1.0285376934245718,6055.424,47,6055.424,4.3650436,0.051128,217.67104,47
2M20001050+7026284,300.043777,70.441246,,,1.4716125851743713,1.048021003530824,6247.8057,47,6247.8057,4.124783,-0.31903,165.38826,47
2M20003327+7053110,300.138625,70.886414,,,0.9363335731844026,0.9655945179974471,5450.4897,47,5450.4897,4.4819336,-0.19101,237.71292,47
2M20011479+7050569,300.311649,70.849159,,,1.4183739688821615,1.0612372958265373,6379.6724,47,6379.6724,4.162231,0.11258,263.6959,47
2M20004306+7039277,300.179458,70.657707,,,1.2936691607027069,0.9738580321699191,5528.453,47,5528.453,4.2048492,0.18788,161.39128,47
2M17232567+5724009,260.856989,57.400276,,,1.8567404259613007,0.94684390179996,5275.2314,47,5275.2314,3.878776,0.20064,287.2874,47
2M17231957+6113292,260.831553,61.224792,,,0.9664097941788603,0.9569883379326275,5369.765,47,5369.765,4.450584,0.13487,195.16496,47
2M17240339+6110032,261.014155,61.167557,,,0.7842705560663722,0.8610766670345092,4503.124,47,4503.124,4.58611,-0.091855,191.22905,47
2M17273893+5552540,261.912224,55.881672,,,0.9261696277748861,0.9810611315218986,5596.7725,47,5596.7725,4.498315,-0.1987,161.77216,47
2M17272460+5644487,261.852515,56.746868,,,0.9715975380428756,0.9808671983524408,5594.9287,47,5594.9287,4.4566374,-0.13965,158.62503,47
2M17233998+5743357,260.916586,57.726604,,,0.8922075803995274,0.9636155897582789,5431.885,47,5431.885,4.522972,-0.14596,258.57114,47
2M17234126+5614203,260.921934,56.238998,,,0.8031259449224084,0.899090299464788,4839.3057,47,4839.3057,4.584236,-0.083635,232.7866,47
2M17232296+5621409,260.845706,56.361385,,,1.5156888373487494,1.0676849090167084,6444.4033,47,6444.4033,4.107223,-0.19577,193.74353,47
2M17232296+5621409,260.845706,56.361385,,,1.4032578249554863,1.0673789783847198,6441.326,47,6441.326,4.1740437,-0.23848,257.23587,47
2M19065673+7407331,286.736387,74.12587,,,1.7021411804871436,1.0659066157626074,6426.524,47,6426.524,4.005728,0.017694,482.3288,47
2M19064433+7154144,286.684741,71.904015,,,0.8982006041798222,0.9676842793482112,5470.164,47,5470.164,4.518987,0.071768,176.9141,47
2M17292303+5632368,262.345988,56.543568,,,1.127216031753151,1.0423181823719108,6191.246,47,6191.246,4.353986,-0.056442,270.6747,47
2M16394176+7115103,249.924008,71.252869,,,0.9556382382411622,0.9828314336549857,5613.6147,47,5613.6147,4.471892,-0.028635,174.90788,47
2M16393436+6558117,249.893168,65.969925,,,1.054451567248417,0.9943721982030297,5723.906,47,5723.906,4.3914957,0.20892,157.87877,47
2M16392400+6547297,249.850025,65.791588,,,0.9542770331530562,0.9994404979305175,5772.613,47,5772.613,4.480408,-0.36799,213.85652,47
2M16083079+6817446,242.128305,68.295746,,,1.0835426289659074,0.9605500616149271,5403.115,47,5403.115,4.352828,-0.64999,191.97585,47
2M17282725+5645347,262.113581,56.75964,,,1.932334703613096,1.0537544150269458,6304.876,47,6304.876,3.8905747,-0.50029,630.26013,47
2M17280563+5644557,262.023493,56.748817,,,1.152584999446244,0.9776421695597617,5564.3027,47,5564.3027,4.306834,0.31189,231.15358,47
2M17271141+5726328,261.797583,57.442459,,,1.2273217886155598,1.0103119470808233,5877.645,47,5877.645,4.2665386,0.092568,245.42853,47
2M16394980+6548569,249.957541,65.815819,,,1.9701835442740143,1.0381754976173447,6150.2886,47,6150.2886,3.8672574,-0.21979,510.07788,47
2M18584071+6142089,284.669649,61.702477,,,0.9918832695751381,1.0082075140712614,5857.2544,47,5857.2544,4.4506288,0.10774,230.68497,47
2M17294790+5925506,262.449611,59.430729,,,1.4725953979424715,0.976357525036798,5552.122,47,5552.122,4.093442,-0.39324,157.37593,47
2M18591768+5928455,284.823686,59.479313,,,1.5570798110957553,1.037125105939546,6139.921,47,6139.921,4.0712094,0.11088,462.7053,47
2M18594539+6321317,284.939141,63.358822,,,1.7400459385314535,0.9753184241215722,5542.2773,47,5542.2773,3.948025,-0.1834,476.5528,47
2M17312701+6008414,262.862548,60.144852,,,1.5910191602638546,0.9818130934864587,5603.924,47,5603.924,4.028678,0.20868,248.16913,47
2M17313322+6030103,262.888453,60.502869,,,1.2967395269973685,1.0649384269363475,6416.798,47,6416.798,4.241619,0.015904,188.75421,47
2M17312385+5652526,262.849413,56.881279,,,1.6259360115333146,0.9971725159971799,5750.797,47,5750.797,4.0165634,-0.017293,173.27463,47
2M17191022+6216315,259.792613,62.275425,,,0.9179903447111708,0.9691116775902486,5483.6187,47,5483.6187,4.5006976,0.14457,155.99919,47
2M17190459+5724151,259.769134,57.404198,,,1.0490923978556672,0.965493779260205,5449.542,47,5449.542,4.383122,-0.05235,237.68956,47
2M19111037+6514443,287.793247,65.245651,,,0.9070389259306022,0.9690492522110127,5483.03,47,5483.03,4.511094,-0.39014,532.98346,47
2M17191648+5735149,259.818683,57.58749,,,1.9569679064385863,1.0966357682828745,6738.267,47,6738.267,3.896895,0.07832,490.58633,47
2M17191648+5735149,259.818683,57.58749,,,2.124155394051024,1.0901445033660053,6671.9224,47,6671.9224,3.8231115,-0.074936,165.66515,47
2M17191648+5735149,259.818683,57.58749,,,2.0533406158267336,1.0896175647086803,6666.5483,47,6666.5483,3.8523521,0.018385991,297.63464,47
2M17191781+5717098,259.824241,57.286072,,,1.541797731689795,0.9823275059181837,5608.8184,47,5608.8184,4.0562015,0.28535,282.34674,47
2M19103310+6616062,287.637956,66.26841,,,0.9174832591443058,0.9867867224711204,5651.3174,47,5651.3174,4.509027,-0.17242,233.71278,47
2M19080350+5800407,287.014609,58.011311,,,1.8826424341065149,1.0486647906119198,6254.2036,47,6254.2036,3.911101,-0.0084622055,152.01299,47
2M19574348+7011560,299.431176,70.198914,,,1.2121969897900993,1.024285683054403,6013.7593,47,6013.7593,4.2832747,-0.37388,180.62836,47
2M19575906+6804262,299.496091,68.073959,,,1.0427344671156202,1.0076749404684846,5852.0986,47,5852.0986,4.406973,0.10804,253.29886,47
2M19575906+6804262,299.496091,68.073959,,,1.0325821296587878,1.0108697703826375,5883.0547,47,5883.0547,4.416846,0.12373,283.86975,47
2M16412451+6555113,250.352154,65.919807,,,1.880439122019614,1.0094649772665285,5869.435,47,5869.435,3.8955727,-0.41811,288.15,47
2M17184233+7410334,259.6764,74.175964,,,1.9331963084701176,1.0542961347711555,6310.279,47,6310.279,3.8904107,0.040286,244.18645,47
2M17185684+5745341,259.736844,57.759491,,,1.542764578093024,0.9943844351772775,5724.0234,47,5724.0234,4.060955,-0.074412,154.893,47
2M17185762+5716298,259.740104,57.274963,,,1.0034062992221218,1.0163952956385907,5936.748,47,5936.748,4.444109,-0.4379,285.18277,47
2M19091243+6243318,287.301808,62.725506,,,1.3652581357172513,1.0397514781427837,6165.857,47,6165.857,4.1865,-0.26531,259.31116,47
2M19595987+7040269,299.999486,70.674164,,,2.0473997356867355,1.067743129924592,6444.989,47,6444.989,3.8460615,-0.34926,184.78331,47
2M17220566+5827227,260.523618,58.456329,,,1.906582082489063,0.9981810360488412,5760.494,47,5760.494,3.8786983,-0.29913,222.31796,47
2M17220794+6055232,260.533116,60.92313,,,1.2348531263153975,1.047400100374738,6241.6377,47,6241.6377,4.276882,0.083022,183.30598,47
2M17215759+5746546,260.489983,57.78186,,,2.0168486580212446,0.9418989677953992,5229.3945,47,5229.3945,3.8046577,0.048697,162.42009,47
2M17221174+6100155,260.548942,61.004311,,,1.2382553587912202,0.9751634884771843,5540.81,47,5540.81,4.243457,-0.46899,168.61855,47
2M17221518+5716420,260.563285,57.278339,,,1.7878155042656911,1.0658328426182913,6425.7827,47,6425.7827,3.9630437,-0.38513,416.10022,47
2M19074735+6458355,286.947319,64.97654,,,1.0274958537583978,1.0045467573350944,5821.8516,47,5821.8516,4.41841,0.13566,208.98662,47
2M17240426+6108049,261.017751,61.134701,,,1.5264130858039964,1.051813307256476,6285.531,47,6285.531,4.0945945,-0.29099,229.56734,47
2M17204881+5718447,260.203409,57.312435,,,0.9293070459397211,0.9757349467988071,5546.2227,47,5546.2227,4.4930134,-0.11884,237.25932,47
2M17205075+6036157,260.211459,60.604385,,,1.9061225634896288,1.0650972039238036,6418.3926,47,6418.3926,3.9070876,-0.21865,171.37828,47
2M17205994+7102596,260.249772,71.049896,,,0.8999753164048475,0.9644910377458028,5440.1123,47,5440.1123,4.515837,-0.17854,156.21375,47
2M17210225+6215480,260.259385,62.263344,,,1.3433667465494783,1.0556272371555266,6323.563,47,6323.563,4.2071214,-0.23757,199.6531,47
2M19083996+6638599,287.166507,66.649986,,,0.9380216496748294,0.9868876725889181,5652.281,47,5652.281,4.489842,-0.040889,361.4204,47
2M19075257+6500102,286.969068,65.002838,,,0.8294750503334166,0.9109097590968782,4945.799,47,4945.799,4.5618687,0.033829,463.5989,47
2M19084226+5737233,287.17609,57.623161,,,1.06548936751736,1.0014420898731726,5791.894,47,5791.894,4.3855276,0.16229,312.19366,47
2M17323092+5804447,263.128862,58.079105,,,1.1487879049311558,1.0226539705095787,5997.801,47,5997.801,4.329249,0.2949,176.13057,47
2M17323426+6046578,263.142766,60.782742,,,1.9711131146895853,1.0902284099842259,6672.7783,47,6672.7783,3.8880944,0.20311,398.14075,47
2M17315450+5948127,262.977108,59.803535,,,0.8649221746736885,0.9401203707563962,5212.947,47,5212.947,4.5392294,-0.034,359.59323,47
2M20033284+7045399,300.886866,70.761093,,,1.0410454307015646,1.001607031307909,5793.484,47,5793.484,4.405758,-0.12841,319.3444,47
2M20032911+7016193,300.871299,70.272034,,,1.2020224319170363,1.0328697182389424,6097.991,47,6097.991,4.2942204,-0.04586,236.80438,47
2M17330553+5739485,263.273054,57.663483,,,0.9164985619329367,0.9583679372235453,5382.673,47,5382.673,4.4972687,0.19773,151.90514,47
2M17330796+5951436,263.283185,59.862114,,,0.9370917753299207,0.9820695654202481,5606.364,47,5606.364,4.488578,-0.14906,254.39456,47
2M17323763+5947331,263.156796,59.792534,,,1.9091198900507043,1.028358174530149,6053.6626,47,6053.6626,3.890478,-0.092413,229.92418,47
2M17323919+5639061,263.163328,56.651718,,,1.3178547336800828,0.9843058851716237,5627.6577,47,5627.6577,4.193395,-0.080469,202.54698,47
2M18572983+5928178,284.374327,59.471634,,,1.2979985586375085,1.0113032907051096,5887.2603,47,5887.2603,4.218333,-0.057986,176.10371,47
2M17323730+7010022,263.155454,70.167297,,,1.0619797372941373,0.9647554949615696,5442.5986,47,5442.5986,4.3721848,0.33479,232.8231,47
2M17301013+7031586,262.542238,70.532951,,,0.9833910959161971,1.0329301242768374,6098.5854,47,6098.5854,4.4686184,-0.086723,153.77716,47
2M17301063+5925362,262.544314,59.426723,,,1.8180002198581526,0.9452714972379451,5260.6387,47,5260.6387,3.8963687,-0.0487,174.84918,47
2M17301275+5723105,262.553161,57.386276,,,0.9659195572561716,0.9589278211336821,5387.915,47,5387.915,4.451904,0.24921,189.19197,47
2M18572983+5928178,284.374327,59.471634,,,1.2768341146985347,1.013275298141735,5906.406,47,5906.406,4.2334585,-0.059013,239.82368,47
2M16095614+6830249,242.483947,68.506943,,,2.073803281604655,1.0820579364393978,6589.6406,47,6589.6406,3.8407154,0.11829,379.8361,47
2M19093126+5736001,287.380256,57.600044,,,1.9690637892766747,1.0379336003532358,6147.9004,47,6147.9004,3.86765,-0.28664,157.30647,47
2M16202180+6531183,245.090873,65.521767,,,1.3994234584413972,1.0160558937686444,5933.4443,47,5933.4443,4.1550193,0.040984,513.8447,47
2M19585179+7013237,299.715799,70.223274,,,2.0120657699415063,1.0428651279688845,6196.6616,47,6196.6616,3.8509438,-0.20813,182.72809,47
2M19583285+7034150,299.636915,70.570854,,,1.3796149245975582,1.0745354992743699,6513.466,47,6513.466,4.191705,-0.039931,163.74991,47
2M19585996+7038247,299.749864,70.640213,,,1.4542111706893908,1.0686117687405252,6453.73,47,6453.73,4.143565,-0.09254,264.62158,47
2M17180471+6005118,259.519649,60.086624,,,0.8391055735537253,0.9356754001597883,5171.933,47,5171.933,4.563492,-0.26128,279.40433,47
