ra,dec,C_O,sigma_CO,fe_h,c_fe,o_fe,mg_fe,si_fe,al_fe,rv_gaia_dr3,age,cluster_name,ra_cl,dec_cl,pmra_cl,pmdec_cl,dist_cl,sep_deg
155.66667,-59.9835,0.6277224547999193,0.0658394084197879,-0.16970143,0.12773778,0.06954246,-0.12066185,0.15872677,0.06685588,15.231607,4.629659,UBC_498,155.086,-59.657,-6.024,2.842,2.924,0.438
155.2787,-59.93536,0.47979918557682916,0.12895113787439272,0.0045269057,-0.05020745,0.008305388,-0.010979779,0.052936647,0.11644852,14.242256,3.8838856,UBC_498,155.086,-59.657,-6.024,2.842,2.924,0.2948
155.5872,-59.96853,0.42575668373151027,0.11029603196654271,-0.055785008,-0.17727573,-0.06686486,0.023085669,0.0060391687,0.080198705,-25.429298,1.0273436,UBC_498,155.086,-59.657,-6.024,2.842,2.924,0.4007
154.67346,-59.706833,0.4306878145570477,0.18111398730682432,0.0165755,-0.084180154,0.021229606,-0.026940443,0.005717503,0.02356477,22.986607,3.0049658,UBC_498,155.086,-59.657,-6.024,2.842,2.924,0.2141
154.68259,-59.578445,0.7357288045378733,0.2761947744918361,0.295457,0.087428115,-0.0397173,0.04502929,0.120469466,0.4300021,19.575813,6.2765107,UBC_498,155.086,-59.657,-6.024,2.842,2.924,0.2186
155.03642,-59.519917,0.4762967295209252,0.14386529063204107,-0.027544908,-0.040960006,0.020734739,-0.008731462,0.04775952,0.028921872,-9.469821,4.1030374,UBC_498,155.086,-59.657,-6.024,2.842,2.924,0.1394
155.30162,-59.55575,0.46004325695477594,0.13469251714894986,0.011270329,-0.042527985,0.03424569,-0.035585515,0.021859396,0.016723692,21.482498,3.3433802,UBC_498,155.086,-59.657,-6.024,2.842,2.924,0.1488
155.55933,-59.6325,0.5181682488580011,0.15781927466063853,-0.013719276,0.0044399723,0.029541519,-0.0346279,0.07126571,0.05016929,26.436869,6.9854293,UBC_498,155.086,-59.657,-6.024,2.842,2.924,0.2405
155.7982,-59.569668,0.4260157161400049,0.11187203544663446,0.1551264,-0.116415724,-0.0062690005,-0.013290845,-0.005589284,0.1428406,-8.333915,0.58317816,UBC_498,155.086,-59.657,-6.024,2.842,2.924,0.3707
158.98134,-59.330193,0.5478446280069569,0.05227300562231876,-0.07281748,-0.027716782,-0.026801845,0.019043155,0.059344392,0.018840611,-7.425015,0.19281693,UBC_499,158.639,-59.752,-6.543,2.81,2.349,0.4561
158.3978,-59.30164,0.3620788976899608,0.03414083456164708,-0.11945789,0.18951629,0.37028542,0.15147024,0.18076995,0.10813367,24.807661,7.0837975,UBC_499,158.639,-59.752,-6.543,2.81,2.349,0.4667
158.50766,-60.212307,0.529410564451087,0.08492378830398467,0.17634806,-0.053253993,-0.037474252,0.029869162,0.043373417,0.18888506,2.8941493,0.9335281,UBC_499,158.639,-59.752,-6.543,2.81,2.349,0.465
158.51488,-60.06389,0.39239923718476755,0.05342591444487679,0.015524313,0.06446484,0.21030903,0.00228481,0.06958881,0.116580784,20.627731,6.6921372,UBC_499,158.639,-59.752,-6.543,2.81,2.349,0.318
158.35612,-60.016945,0.34888078387400806,0.05080887453381982,-0.3456265,0.073046505,0.2699418,0.10139858,0.122819364,-0.084982984,-16.395605,6.034095,UBC_499,158.639,-59.752,-6.543,2.81,2.349,0.3006
158.0698,-59.91953,0.3948147447404608,0.1285574754143742,0.009054054,-0.11621905,0.026959931,-0.069827385,0.055052016,0.07864323,-15.9785185,1.4388986,UBC_499,158.639,-59.752,-6.543,2.81,2.349,0.3315
158.35179,-59.901554,0.533690264390472,0.06681853900196667,-0.016253285,0.034606446,0.04688951,-0.0776234,0.11361559,0.0018905997,16.23188,0.85577273,UBC_499,158.639,-59.752,-6.543,2.81,2.349,0.2079
158.68755,-59.868305,0.4595114520565709,0.050132800918715775,-0.05160161,-0.08422378,-0.006947775,0.033349916,0.045403894,0.111527175,5.9564295,6.806002,UBC_499,158.639,-59.752,-6.543,2.81,2.349,0.1188
158.61662,-59.787193,0.46220591017158513,0.07248981818400956,-0.5890037,0.09689423,0.17163108,0.1877695,0.16914283,-0.0849768,-26.281448,5.547287,UBC_499,158.639,-59.752,-6.543,2.81,2.349,0.037
158.26204,-59.71347,0.46803721175167023,0.07717883950234625,-0.0720991,-0.035637394,0.033654567,0.010910034,0.059068557,0.14158767,6.3993783,6.052057,UBC_499,158.639,-59.752,-6.543,2.81,2.349,0.1939
158.36046,-59.661446,0.4898298919051737,0.059669257926258816,-0.20253733,0.05304063,0.10256769,0.02667027,0.02823158,0.12834105,-22.220917,2.3084114,UBC_499,158.639,-59.752,-6.543,2.81,2.349,0.1672
159.28358,-59.73,0.5718945850177729,0.04313617229139598,-0.19076315,0.12536757,0.10762393,0.06410209,0.17640314,0.105163485,-10.039164,0.12589602,UBC_499,158.639,-59.752,-6.543,2.81,2.349,0.3255
158.52776,-59.43992,0.5160738725501867,0.12961592646724296,-0.192171,0.022212602,0.049073074,-0.006757453,0.0706723,0.0002591014,-25.129793,3.8769803,UBC_499,158.639,-59.752,-6.543,2.81,2.349,0.3171
158.4747,-59.414112,0.41458849535723324,0.09582164821485692,-0.21682724,-0.056010768,0.06594433,-0.021079235,-0.053780243,-0.10040629,-7.621085,0.69276994,UBC_499,158.639,-59.752,-6.543,2.81,2.349,0.348
158.63109,-59.46186,0.47639450610276124,0.028317222547398394,-0.019170478,0.06342131,0.12502691,-0.07230655,0.042618822,-0.15675788,4.3502665,4.0028176,UBC_499,158.639,-59.752,-6.543,2.81,2.349,0.2902
159.36359,-59.438137,0.4773100193384728,0.058523137991582944,0.036387466,-0.05589242,0.0048793736,-0.021035068,0.023670107,0.03216614,-9.889837,3.7130272,UBC_499,158.639,-59.752,-6.543,2.81,2.349,0.4827
158.74312,-60.182335,0.5359111691478544,0.09732242308719384,0.0007487461,-0.0482505,-0.037770964,-0.08361362,0.0811321,0.022909686,16.137093,0.25188732,UBC_499,158.639,-59.752,-6.543,2.81,2.349,0.4335
238.07326,-48.125446,0.2318314195264449,0.05200168967161791,-0.4336151,0.20383391,0.57823396,0.28934535,0.2953018,0.23314714,-35.119656,11.328922,UBC_5,238.548,-47.74,-6.695,-4.225,0.551,0.4997
238.37704,-47.98639,0.5439164597700251,0.0855208590757225,0.22697186,-0.018782362,-0.014742219,0.010058761,0.06971316,0.046067655,-25.612158,1.7825232,UBC_5,238.548,-47.74,-6.695,-4.225,0.551,0.2718
238.13258,-47.96411,0.37332323408574175,0.03104042026375634,-0.48407435,0.069765165,0.23725249,0.022461869,0.24412443,-0.027735844,-28.011963,11.944249,UBC_5,238.548,-47.74,-6.695,-4.225,0.551,0.3577
238.02708,-47.72586,0.2823597472359052,0.029528197184752566,-0.030159265,-0.08879085,0.19997871,-0.07029757,-0.0034914315,-0.024852708,-17.736425,9.80623,UBC_5,238.548,-47.74,-6.695,-4.225,0.551,0.3507
238.73108,-47.89153,0.43257888258081034,0.11099543338791736,-0.013577677,0.04278911,0.14629614,-0.05151457,0.061601136,-0.082648575,0.7448859,6.403605,UBC_5,238.548,-47.74,-6.695,-4.225,0.551,0.1951
237.94788,-47.561554,0.320784527126085,0.06577094416169413,-0.03825079,0.0050557177,0.23841465,0.09242519,0.09899399,0.1394065,20.27216,6.6903887,UBC_5,238.548,-47.74,-6.695,-4.225,0.551,0.4419
238.17033,-47.596638,0.3720325632465699,0.04141820641585626,-0.1859769,-0.00120734,0.16778405,0.006713219,0.15017131,0.08716524,-65.848,1.5483567,UBC_5,238.548,-47.74,-6.695,-4.225,0.551,0.292
238.79355,-47.8565,0.409783767001145,0.16025825764982038,-0.051999755,-0.063366994,0.0636506,0.058223046,0.14350577,0.07238972,20.078611,4.4205656,UBC_5,238.548,-47.74,-6.695,-4.225,0.551,0.2019
238.66058,-47.706833,0.2916923534253164,0.08221918370273851,-0.33784732,0.37083435,0.64548165,0.36693084,0.2980715,0.4417336,-31.811783,9.185126,UBC_5,238.548,-47.74,-6.695,-4.225,0.551,0.0827
239.0228,-47.57236,0.647168002276807,0.02536361115254089,-0.001330398,0.054263316,-0.017181376,-0.009201832,0.049585562,-0.10207266,-22.252056,13.514203,UBC_5,238.548,-47.74,-6.695,-4.225,0.551,0.3611
239.12288,-47.51147,0.27531269243469764,0.04742318899959563,-0.048738763,-0.0034628608,0.29628325,0.06403007,0.058474664,0.16162479,-29.220144,1.2450669,UBC_5,238.548,-47.74,-6.695,-4.225,0.551,0.4498
163.03238,-56.047695,0.4277039237138708,0.05308318562975074,-0.06050832,-0.04872878,0.05970033,-0.029608533,0.027728263,0.056203574,3.7744403,0.7267941,UBC_500,162.663,-55.845,-7.308,3.001,2.575,0.2896
163.09842,-55.91375,0.42824346115489326,0.08492965862545412,-0.19883719,0.020369306,0.12825091,0.050118245,0.039290514,0.0925819,,4.609473,UBC_500,162.663,-55.845,-7.308,3.001,2.575,0.2537
163.41383,-55.925694,1.0977430102097896,0.12582150168955203,0.119506046,-0.117333494,-0.41826183,-0.13370825,0.07272297,0.06910938,42.549206,8.55932,UBC_500,162.663,-55.845,-7.308,3.001,2.575,0.4288
163.36147,-55.79664,0.6402534516384396,0.12492117575370089,0.21075058,0.04909372,-0.017685864,0.0065592825,0.08244088,0.013093978,37.31591,8.454297,UBC_500,162.663,-55.845,-7.308,3.001,2.575,0.3954
163.35033,-55.776196,0.3623134766934715,0.03966373543162098,0.019053992,-0.08895646,0.091531396,-0.01839862,0.033428967,0.051190093,-15.692099,1.1193875,UBC_500,162.663,-55.845,-7.308,3.001,2.575,0.3923
163.1718,-55.712833,0.3398290317933769,0.06988033326691918,-0.017662413,0.0048411237,0.21315299,0.05516965,-0.0011147615,0.14342561,29.27089,7.6001573,UBC_500,162.663,-55.845,-7.308,3.001,2.575,0.3152
163.16988,-55.69328,0.5505465170078716,0.07260651753686352,0.060607843,0.036912262,0.035690587,-0.0066351965,0.058551807,0.13128912,21.977844,2.2392168,UBC_500,162.663,-55.845,-7.308,3.001,2.575,0.323
163.34866,-55.723415,0.41929106178254755,0.07279562005777705,-0.22162917,0.0862629,0.20331964,0.0813893,0.069954365,0.11803773,-32.69606,4.2614975,UBC_500,162.663,-55.845,-7.308,3.001,2.575,0.4043
162.98637,-55.52761,0.30923460971207856,0.03599383274861628,-0.051631965,-0.02303125,0.226253,0.033087477,0.018626936,0.07362333,1.3484188,2.1671963,UBC_500,162.663,-55.845,-7.308,3.001,2.575,0.366
163.18047,-55.63425,0.5019470329783926,0.055531057749318054,-0.30497918,0.055180017,0.09409447,0.033970453,0.23631437,0.11093721,-34.600285,9.480901,UBC_500,162.663,-55.845,-7.308,3.001,2.575,0.3596
162.31975,-55.58228,0.5421392672481601,0.04959386313996829,-0.12726328,0.10171589,0.10717737,-0.057865776,0.04868136,-0.025377601,30.2237,10.150355,UBC_500,162.663,-55.845,-7.308,3.001,2.575,0.3262
162.11946,-55.671165,0.4444112020503845,0.05786596725843334,-0.11018624,0.008673343,0.10046069,0.019525602,0.08620657,-0.123270065,20.458286,4.3373833,UBC_500,162.663,-55.845,-7.308,3.001,2.575,0.3518
162.50854,-55.687584,0.4151088078871633,0.10621968001741014,0.16363388,-0.13955358,-0.018143184,-0.110902585,-4.648231e-05,0.013380691,9.775335,0.8568272,UBC_500,162.663,-55.845,-7.308,3.001,2.575,0.1798
162.13133,-55.93403,0.3389158520189414,0.03672713156290724,-0.65205973,0.027062938,0.2365434,0.20268878,0.25392318,-0.15845071,-13.300517,3.8959115,UBC_500,162.663,-55.845,-7.308,3.001,2.575,0.3112
162.29362,-55.956,0.4730332310781186,0.1570244215438577,-0.13566163,0.021602727,0.08628342,0.045682974,-0.0075311195,0.029067636,8.699191,8.173561,UBC_500,162.663,-55.845,-7.308,3.001,2.575,0.235
162.58412,-55.953472,0.2942970816100089,0.05260711766495652,-0.5112145,-0.012728559,0.25805783,0.11749444,0.28762934,-0.18056183,-34.215176,8.929611,UBC_500,162.663,-55.845,-7.308,3.001,2.575,0.1171
160.18983,-59.206417,0.5055305833339901,0.04557208912775934,0.04749561,-0.058444902,-0.022619992,-0.039677784,0.09331767,0.08026856,13.819597,1.0463231,UBC_502,159.583,-59.54,-5.712,2.068,1.767,0.4548
159.8005,-59.32033,0.38521674253897187,0.049156261226464756,-0.06869934,-0.03235809,0.1215091,0.027997725,0.040206578,0.039383873,41.322117,5.1751833,UBC_502,159.583,-59.54,-5.712,2.068,1.767,0.246
159.56604,-59.225388,0.34241558905203195,0.059229948604100004,-0.16290566,-0.068855196,0.13616362,0.0330308,0.005684184,-0.3822896,-1.9476494,1.2088194,UBC_502,159.583,-59.54,-5.712,2.068,1.767,0.3147
159.33937,-59.168556,0.3618736362910769,0.05777742075580411,-0.1823262,-0.11265882,0.06835658,-0.0177131,0.034433372,0.073654234,-24.409056,1.9241431,UBC_502,159.583,-59.54,-5.712,2.068,1.767,0.3917
158.98134,-59.330193,0.5478446280069569,0.05227300562231876,-0.07281748,-0.027716782,-0.026801845,0.019043155,0.059344392,0.018840611,-7.425015,0.19281693,UBC_502,159.583,-59.54,-5.712,2.068,1.767,0.371
159.28358,-59.73,0.5718945850177729,0.04313617229139598,-0.19076315,0.12536757,0.10762393,0.06410209,0.17640314,0.105163485,-10.039164,0.12589602,UBC_502,159.583,-59.54,-5.712,2.068,1.767,0.2429
158.63109,-59.46186,0.47639450610276124,0.028317222547398394,-0.019170478,0.06342131,0.12502691,-0.07230655,0.042618822,-0.15675788,4.3502665,4.0028176,UBC_502,159.583,-59.54,-5.712,2.068,1.767,0.4894
159.36359,-59.438137,0.4773100193384728,0.058523137991582944,0.036387466,-0.05589242,0.0048793736,-0.021035068,0.023670107,0.03216614,-9.889837,3.7130272,UBC_502,159.583,-59.54,-5.712,2.068,1.767,0.1509
159.35716,-59.27453,0.641862740649448,0.11102020373598646,0.21726575,0.0056747557,-0.062195066,-0.049995657,0.02266122,0.13634995,15.039576,3.8515315,UBC_502,159.583,-59.54,-5.712,2.068,1.767,0.2893
159.7473,-59.118668,0.4026550445980341,0.04757945535007277,-0.022476248,0.1506429,0.2852821,-0.016267523,0.0530574,0.058668107,17.115294,6.361979,UBC_502,159.583,-59.54,-5.712,2.068,1.767,0.4296
159.94542,-59.43022,0.23497448285243022,0.030948392205156446,-0.22299498,0.057959158,0.4265108,0.033177957,0.18495314,0.37833178,18.614931,12.431592,UBC_502,159.583,-59.54,-5.712,2.068,1.767,0.2143
159.56825,-59.471054,0.7822870958725692,0.19873543015642758,0.03037611,0.12502879,-0.028765032,0.076799534,0.10379374,0.15521434,32.94159,6.7717447,UBC_502,159.583,-59.54,-5.712,2.068,1.767,0.0694
157.2642,-62.435028,0.5217047302508984,0.11427323757295217,0.15398154,0.047989365,0.070136935,0.049940504,0.055183332,0.19025856,26.340097,6.75656,UBC_503,156.274,-62.321,-7.424,5.209,2.108,0.473
156.8065,-62.648167,0.4328021848128351,0.15093700268071883,0.034898903,0.08460696,0.18788986,0.009582177,-0.022443889,0.12348047,63.049698,7.5617585,UBC_503,156.274,-62.321,-7.424,5.209,2.108,0.4093
156.53625,-62.58025,0.469245445285982,0.12511149626484597,0.09321396,0.0059381714,0.07411045,0.010504849,0.010636438,0.2093367,36.283283,4.777693,UBC_503,156.274,-62.321,-7.424,5.209,2.108,0.2862
156.20508,-62.607807,0.3404335349951214,0.07005595961380193,0.048743747,-0.02867045,0.17886956,0.010841444,-0.022594023,0.18691677,20.836306,2.2664328,UBC_503,156.274,-62.321,-7.424,5.209,2.108,0.2886
156.54309,-62.45272,0.43164691213169704,0.0973097187655369,-0.037933618,-0.041111566,0.06333214,0.0053335726,0.036883496,0.014694214,40.547832,2.6724074,UBC_503,156.274,-62.321,-7.424,5.209,2.108,0.1814
156.42075,-62.464916,0.37036111631895613,0.08899061674418726,-0.148512,0.07358567,0.24453263,0.0871659,0.10352348,0.10369074,-2.0516002,4.4209447,UBC_503,156.274,-62.321,-7.424,5.209,2.108,0.1592
156.26459,-62.510807,0.4307532892764525,0.0859180686798926,-0.14452362,-0.043916292,0.06142745,-0.015379615,0.026736371,0.0338649,6.5295134,0.32025218,UBC_503,156.274,-62.321,-7.424,5.209,2.108,0.1899
156.64104,-62.414112,0.39062577870801857,0.11570526081911923,-0.14643064,0.076703236,0.22451468,0.01953739,0.09853238,0.15258086,22.877102,4.8257203,UBC_503,156.274,-62.321,-7.424,5.209,2.108,0.194
157.14941,-62.1695,0.33321105884714697,0.07738910256466777,0.112084806,-0.0022527878,0.21460015,-0.0030083582,0.045684796,0.21036667,27.61054,0.6146121,UBC_503,156.274,-62.321,-7.424,5.209,2.108,0.4349
156.23558,-62.46572,0.38664041158988727,0.11554888583964357,-0.05741564,-0.0338014,0.1184637,-0.13633657,-0.04222489,0.02713561,9.065216,1.2098475,UBC_503,156.274,-62.321,-7.424,5.209,2.108,0.1458
157.19484,-62.14203,0.2773873390586207,0.12181904492890225,-0.31269783,0.12702502,0.42351073,0.056189485,0.11062352,-0.042987183,-38.912487,7.6186647,UBC_503,156.274,-62.321,-7.424,5.209,2.108,0.4648
157.10379,-62.144306,0.37675782792621937,0.0900893890119856,-0.27308884,-0.09715732,0.06635274,0.050742917,0.037611585,0.114340484,-18.435926,2.8062782,UBC_503,156.274,-62.321,-7.424,5.209,2.108,0.425
156.27776,-62.277916,0.434091938298021,0.08648799917987812,-0.11559684,0.030406376,0.132397,-0.037929174,0.18773958,-0.065002166,-1.5705394,3.3930364,UBC_503,156.274,-62.321,-7.424,5.209,2.108,0.0431
156.37105,-62.218666,0.4543582199713756,0.10860002916789897,-0.21613389,-0.06861352,0.013560435,-0.007653527,0.05436242,0.042127565,15.745861,1.3594261,UBC_503,156.274,-62.321,-7.424,5.209,2.108,0.1119
156.20825,-62.23528,0.351473266357695,0.07017980572811658,-0.10318855,0.036206353,0.2298864,-0.054959837,0.08352955,0.03952241,5.0389047,2.0597808,UBC_503,156.274,-62.321,-7.424,5.209,2.108,0.091
156.27242,-62.18475,0.48747557413320847,0.071384097112426,-0.08621279,-0.029968241,0.021651244,-0.034088235,0.05745532,-0.11326081,7.6836185,1.0381536,UBC_503,156.274,-62.321,-7.424,5.209,2.108,0.1363
156.30937,-62.153915,0.369295126536002,0.07868984292759378,0.03475763,-0.040239118,0.13195965,0.0075599104,0.008855835,0.06763929,-2.866197,1.5307639,UBC_503,156.274,-62.321,-7.424,5.209,2.108,0.1679
156.08424,-62.15325,0.4498924080056052,0.10072360510807478,-0.075631045,0.06442537,0.15088905,0.039402008,0.054028977,0.093286484,-34.480007,5.0789375,UBC_503,156.274,-62.321,-7.424,5.209,2.108,0.1896
157.19513,-62.092,0.4846079165058258,0.19260885985573498,-0.3068659,0.07367056,0.1278524,0.11750234,0.14779976,-0.116224065,39.86944,6.829649,UBC_503,156.274,-62.321,-7.424,5.209,2.108,0.4867
156.02208,-62.094223,0.6115483157784917,0.07203452121365751,-0.0020222217,0.11194726,0.06508883,0.052011423,0.19760737,0.013046011,38.512825,10.499741,UBC_503,156.274,-62.321,-7.424,5.209,2.108,0.2554
156.60667,-62.038944,0.44009796221058606,0.12200172707380749,0.06888929,-0.099530295,-0.0035073082,-0.115307644,0.09313622,0.076152444,22.810299,6.6212206,UBC_503,156.274,-62.321,-7.424,5.209,2.108,0.322
155.84521,-62.054974,0.2952285451962923,0.045142060156913584,-0.20574674,-0.010473628,0.25894037,-0.0010088757,0.14405182,-0.031292245,2.245148,3.7921486,UBC_503,156.274,-62.321,-7.424,5.209,2.108,0.3329
156.43367,-61.99425,0.5189119909732703,0.12547516710244747,0.0019880608,-0.036599528,-0.01212089,-0.025575835,0.042645145,0.0975796,8.199733,4.476597,UBC_503,156.274,-62.321,-7.424,5.209,2.108,0.3352
156.31876,-61.988304,0.3666264253770667,0.04649541131059152,0.05027862,0.21966662,0.3950152,-0.070685916,0.12629573,-0.035779297,-7.447219,9.51764,UBC_503,156.274,-62.321,-7.424,5.209,2.108,0.3334
155.70146,-61.90503,0.6707056494025067,0.13174859074251583,0.2768073,0.17268266,0.08572304,0.061066307,0.071699545,0.10524282,32.414062,5.121347,UBC_503,156.274,-62.321,-7.424,5.209,2.108,0.4947
156.45488,-61.95442,0.5768005229368682,0.1241452957326985,0.03667772,0.011473095,-0.009980206,0.061791845,0.075005874,0.08701852,-35.509747,1.0682523,UBC_503,156.274,-62.321,-7.424,5.209,2.108,0.3762
156.08253,-61.873306,0.5751320652812432,0.1486803143762021,0.079129145,-0.007871373,-0.02806661,-0.034501206,0.060113337,0.11408162,20.015478,1.8461926,UBC_503,156.274,-62.321,-7.424,5.209,2.108,0.4566
155.228,-62.334446,0.4624523646409057,0.04375997664487848,0.050572522,0.1238084,0.19831374,-0.052955355,0.16973655,-0.02554433,,9.4230995,UBC_503,156.274,-62.321,-7.424,5.209,2.108,0.486
155.21962,-62.408638,0.43232081339400974,0.047191081886595175,0.033925056,0.08910625,0.19287245,-0.0032925382,0.108290985,-0.004782468,9.707542,7.029126,UBC_503,156.274,-62.321,-7.424,5.209,2.108,0.4968
160.15858,-60.769833,0.5246156045875959,0.04279618667163237,0.22293493,0.12745401,0.14718515,-0.015708908,0.061847005,-0.048652768,26.662333,3.3616343,UBC_504,159.738,-61.099,-5.743,2.921,4.824,0.3874
160.11053,-60.739777,0.4229190056593668,0.07368552774988422,-0.20130786,0.034871228,0.14818637,0.044440545,0.14624594,-0.076128416,13.777234,1.6328635,UBC_504,159.738,-61.099,-5.743,2.921,4.824,0.4023
159.82716,-60.706974,0.4135065102230536,0.07493670773044553,-0.006417118,-0.09054164,0.032548353,0.02460187,-0.005791774,-0.030546874,-4.198428,1.8761492,UBC_504,159.738,-61.099,-5.743,2.921,4.824,0.3944
159.61212,-60.87425,0.6752259187316685,0.1435812103247862,0.17597541,-0.15671305,-0.24658981,-0.28428572,-0.108747855,-0.20285012,26.060081,0.25047594,UBC_504,159.738,-61.099,-5.743,2.921,4.824,0.2329
159.61604,-60.61486,0.36763016863606407,0.04894823951840182,0.16723156,-0.14962198,0.024539221,-0.043032095,-0.023408173,0.100797534,4.667619,1.2794536,UBC_504,159.738,-61.099,-5.743,2.921,4.824,0.4878
159.07362,-60.85525,0.334628187010226,0.09725797888211489,0.057474717,-0.029324124,0.1856857,-0.016811453,0.055265326,0.14213413,,1.8433306,UBC_504,159.738,-61.099,-5.743,2.921,4.824,0.4041
160.55054,-61.240776,0.3692400613466639,0.04267334803380418,0.14215827,-0.0588164,0.11344713,-0.0012777001,-0.0077726264,0.1309247,-16.895864,6.78254,UBC_504,159.738,-61.099,-5.743,2.921,4.824,0.4167
160.15396,-60.656776,0.6576953486430327,0.10056700462659968,0.03838487,0.01878523,-0.059667196,-0.14025472,0.013189871,0.024065793,-0.3435313,1.3006449,UBC_504,159.738,-61.099,-5.743,2.921,4.824,0.4864
161.91896,-60.11303,0.4533004888893293,0.07278653404394159,-0.07672515,-0.041943207,0.04124295,0.063476674,0.05127279,-0.039344624,20.415306,3.7039857,UBC_505,160.939,-60.107,-5.926,2.205,3.511,0.4884
160.04875,-60.168167,0.33321567141348607,0.05887365126371216,-0.06726905,-0.030349026,0.1864979,0.106870554,0.02919605,-0.0060531795,-21.654678,1.1315244,UBC_505,160.939,-60.107,-5.926,2.205,3.511,0.4475
160.68324,-60.256474,0.669559816161231,0.076295250387222,0.20771453,0.003095007,-0.08312203,-0.008362882,0.08198339,0.114192456,6.561205,7.028811,UBC_505,160.939,-60.107,-5.926,2.205,3.511,0.1963
161.34346,-60.477833,0.5196078444667649,0.07602810970001113,-0.238273,-0.0069797295,0.016916916,0.051268242,0.040989775,0.11662322,3.796621,5.9661736,UBC_505,160.939,-60.107,-5.926,2.205,3.511,0.4215
160.83679,-60.380554,0.39812603018065856,0.06327528807276989,-0.08635568,-0.027857197,0.111694574,0.044674106,0.03532873,0.02312316,-14.536291,5.315593,UBC_505,160.939,-60.107,-5.926,2.205,3.511,0.2782
160.86742,-60.4095,0.4363444430051814,0.06114957110060775,-0.12251862,-0.04216185,0.057581045,-0.07389121,0.05907506,0.027244836,0.17583023,0.16243106,UBC_505,160.939,-60.107,-5.926,2.205,3.511,0.3046
160.62154,-60.424,0.48971236000261037,0.06285288527583674,-0.07777535,-0.03746501,0.012166269,-0.055993874,0.037875302,0.05335197,11.56954,0.14602682,UBC_505,160.939,-60.107,-5.926,2.205,3.511,0.3539
160.32191,-60.340668,0.6311243936396419,0.03183194171396234,0.24432,0.08502604,0.024483418,0.06772479,0.0666849,0.0755004,-22.850916,7.290781,UBC_505,160.939,-60.107,-5.926,2.205,3.511,0.3854
160.40163,-60.329334,0.43085792389343236,0.03583538908482198,-0.069752716,-0.0297107,0.07552756,0.04198415,0.15775642,-0.020718947,11.302103,8.061974,UBC_505,160.939,-60.107,-5.926,2.205,3.511,0.3474
160.38608,-60.4135,0.40327122497146056,0.05339915047359655,-0.034072302,-0.05273553,0.08123958,0.075262375,0.027574271,0.04944569,17.234127,1.9766554,UBC_505,160.939,-60.107,-5.926,2.205,3.511,0.4113
160.1705,-60.343304,0.38871290795598074,0.049119557364639466,0.013405945,-0.16501842,-0.015075038,-0.091921136,-0.00813758,-0.0050219744,-12.76244,0.8456062,UBC_505,160.939,-60.107,-5.926,2.205,3.511,0.4489
160.58754,-59.8,0.6841081816699713,0.10135011567758498,0.12506005,-0.19379486,-0.2893473,0.031366326,-0.011352316,0.097932845,14.769309,1.1895635,UBC_505,160.939,-60.107,-5.926,2.205,3.511,0.3539
160.503,-59.90333,0.7008222643733123,0.27154168865648776,-0.2639933,0.052728336,-0.05330721,0.1990067,0.11440879,0.41531688,23.020052,9.024674,UBC_505,160.939,-60.107,-5.926,2.205,3.511,0.2983
161.76254,-59.838696,0.4104699235318197,0.06040547110321946,-0.020962432,-0.097736664,0.02855434,0.023672916,-0.011696516,0.12318158,7.165679,1.1950097,UBC_505,160.939,-60.107,-5.926,2.205,3.511,0.4917
161.097,-60.35736,0.3701235674250357,0.04517797055900279,-0.14206338,-0.047992025,0.12323358,-0.007403031,0.062059183,-0.173893,19.670103,4.877053,UBC_505,160.939,-60.107,-5.926,2.205,3.511,0.2624
158.54933,-62.08164,0.46050188732207187,0.05323841818474077,-0.16456062,0.09560655,0.17194748,-0.043830026,0.24936442,0.09220973,8.58734,11.635679,UBC_506,159.233,-62.035,-6.166,3.413,3.399,0.3237
159.41975,-62.222,0.3629486116246097,0.0890526715941291,0.13284382,-0.09372218,0.086005025,-0.049991492,0.016387377,0.011935785,18.362122,1.0033052,UBC_506,159.233,-62.035,-6.166,3.413,3.399,0.2064
158.88321,-62.495083,0.22939496137050766,0.11124591274672435,-0.4910007,0.12174449,0.50073296,0.104008056,0.18319578,0.2074394,-23.365276,8.168404,UBC_506,159.233,-62.035,-6.166,3.413,3.399,0.488
158.55145,-62.35703,0.46206006455447146,0.05180561557838152,-0.3709955,0.18648364,0.26135755,0.008319691,0.2536387,0.12686294,10.825083,9.239812,UBC_506,159.233,-62.035,-6.166,3.413,3.399,0.4525
158.65437,-61.621918,0.6317875994612394,0.1388050055925785,0.19174537,0.07377733,0.012778577,-0.06445786,0.11569896,-0.013643235,34.637295,10.184562,UBC_506,159.233,-62.035,-6.166,3.413,3.399,0.4952
159.00467,-61.616417,0.5514568356610613,0.17714748754881546,0.18400279,-0.08416666,-0.08610584,-0.013539471,0.06346196,0.152062,12.763709,5.151663,UBC_506,159.233,-62.035,-6.166,3.413,3.399,0.4322
158.64746,-61.861084,0.6180323941955631,0.19781534229711145,0.11247782,0.049732618,-0.0017062768,-0.043441504,0.038585726,-0.14993665,12.849641,6.304413,UBC_506,159.233,-62.035,-6.166,3.413,3.399,0.3257
