cluster,mg_fe_std,mg_fe_mean,mg_fe_n,si_fe_std,si_fe_mean,si_fe_n,ba_fe_std,ba_fe_mean,ba_fe_n,ce_fe_std,ce_fe_mean,ce_fe_n,eu_fe_std,eu_fe_mean,eu_fe_n,alpha_scatter,sproc_scatter,alpha_sproc_ratio,age_gyr
NGC_6756,0.08056653987778153,0.040357116666666665,6,0.03943806965437026,0.07829490483333333,6,0.07395043224096298,-0.05786728486418724,6.0,,,,0.21627986431121826,0.11150219291448593,5.0,0.060002304766075897,0.07395043224096298,0.8113854503319472,0.0478629903136986
Patchick_90,0.07386269948520104,0.016927267232758624,58,0.06523490622210024,0.05749193472758621,58,0.22515051066875458,0.16128018498420715,58.0,0.10169478505849838,0.07782875746488571,27.0,0.175413578748703,0.20010386407375336,52.0,0.06954880285365064,0.16342264413833618,0.42557629158648325,1.096478099832217
Pismis_15,0.10043466177094945,0.04955767782941177,17,0.12059283870215327,0.10881852793529412,17,0.22221790254116058,0.20401179790496826,17.0,0.18550565838813782,0.11506712436676025,15.0,0.1624920815229416,0.17860738933086395,17.0,0.11051375023655136,0.2038617730140686,0.5421013886155338,0.8709627484287175
Pismis_17,0.07160033604464412,0.01677767608333333,12,0.056448676788986164,0.04730044094166667,12,0.1548680067062378,0.17682743072509766,12.0,0.10283581912517548,-0.013257061131298542,5.0,0.1907186210155487,0.22220472991466522,11.0,0.06402450641681515,0.12885192036628723,0.4968843788653886,
Pismis_18,0.14729649250153665,0.11935646417857144,14,0.06492657782794867,0.06663026267142856,14,0.30052992701530457,-0.22212328016757965,12.0,,,,0.18205837905406952,0.16542647778987885,12.0,0.10611153516474266,0.30052992701530457,0.3530814259284697,0.5754402406055371
Pismis_19,0.05620889575686483,0.01889452166,10,0.04313382890557872,0.06766663170000001,10,0.17801429331302643,0.10056326538324356,10.0,0.07790199667215347,0.04964585602283478,6.0,0.2536788880825043,0.1863732933998108,9.0,0.049671362331221776,0.12795814871788025,0.3881844402167483,0.8317639172213713
Pismis_2,0.18733676288934775,0.011017593999999999,6,0.1533093701487669,0.021347565166666665,6,0.2005292773246765,0.14161334931850433,6.0,,,,0.27435314655303955,0.12943555414676666,6.0,0.17032306651905732,0.2005292773246765,0.8493675775995921,1.862089099377868
Pismis_20,0.18436943260031627,0.08098977558571428,7,0.10121296527420381,0.115856871,7,0.13889829814434052,0.03473704680800438,7.0,0.13798382878303528,0.027121955528855324,6.0,0.23895978927612305,0.15084294974803925,7.0,0.14279119893726006,0.1384410560131073,1.0314223471665869,
Pismis_21,0.1491319201238155,0.05919786468181818,11,0.08220176524265167,0.10608593509090909,11,0.11473368853330612,0.06146848201751709,11.0,0.09941672533750534,0.13757909834384918,5.0,0.1372055560350418,0.2073909342288971,11.0,0.11566684268323357,0.10707520693540573,1.080239263539419,
Pismis_23,0.10094720291110103,0.04240841486666666,6,0.05335043014140808,0.07751070333333333,6,0.10881050676107407,0.08329874277114868,6.0,,,,0.21119245886802673,0.3632742464542389,6.0,0.07714881652625455,0.10881050676107407,0.7090199174943445,
Platais_10,0.034366055379173345,0.0019034623833333335,6,0.041940099507028324,0.06632112633333333,6,0.11001744866371155,0.04660138487815857,6.0,,,,0.18736617267131805,0.12300258874893188,5.0,0.038153077443100834,0.11001744866371155,0.346791149099655,0.1096478099832217
Platais_9,0.07408155604604481,0.05281859589545455,22,0.07198055777866046,0.08490970372727272,22,0.17492200434207916,-0.012269821017980576,22.0,0.07495532184839249,-0.01053460780531168,14.0,0.17880666255950928,0.12251647561788559,18.0,0.07303105691235263,0.12493866682052612,0.5845352665501181,0.0501187013514281
Pozzo_1,0.05288269814059076,0.031189887642857145,14,0.04754234860690774,0.09871292287857143,14,0.15704910457134247,0.14542578160762787,14.0,0.17202582955360413,0.12316644191741943,10.0,0.16751991212368011,0.19192124903202057,12.0,0.05021252337374925,0.1645374596118927,0.30517380961265256,0.0095499262796311
Ruprecht_1,0.07302334049020036,0.04699082098148149,27,0.07224154607076197,0.08563840522962964,27,0.22787131369113922,0.1655343621969223,27.0,0.20204703509807587,0.16080217063426971,17.0,0.14547505974769592,0.1533779352903366,21.0,0.07263244328048116,0.21495917439460754,0.33788947824644794,0.2884031756450284
Ruprecht_101,0.05921331305136395,0.003871833500000003,13,0.04677079999447475,0.05992216407692307,13,0.17268075048923492,0.09948507696390152,13.0,0.06579507887363434,0.014579790644347668,5.0,0.14185895025730133,0.16789387166500092,12.0,0.05299205652291935,0.11923791468143463,0.4444228722424162,1.047129651766654
Ruprecht_102,0.05015342060952266,-0.016579603714285716,7,0.05091463449341115,0.06302195128571429,7,0.16322819888591766,-0.0306207574903965,7.0,,,,0.16643649339675903,0.18684254586696625,6.0,0.05053402755146691,0.16322819888591766,0.3095912832242044,0.4365161773191
Ruprecht_105,0.04571937905940544,0.049717886,7,0.06978854375399547,0.09094150357142856,7,0.13335807621479034,0.13586170971393585,7.0,,,,0.10534856468439102,0.08588821440935135,6.0,0.05775396140670046,0.13335807621479034,0.4330743442465402,0.3890452816839944
Ruprecht_107,0.10919930787123922,0.0026318715333333337,12,0.09646999410458419,0.06489475633333334,12,0.23305153846740723,0.17683960497379303,12.0,0.11206690222024918,0.02970915101468563,6.0,0.2896322011947632,0.05988047644495964,10.0,0.1028346509879117,0.1725592166185379,0.595938327740787,0.2041739917404129
Ruprecht_108,0.06193122410260739,0.019526266129999997,24,0.05921013796000226,0.08509041104166666,24,0.14802269637584686,-0.019686616957187653,24.0,0.1249561756849289,-0.03333381190896034,12.0,0.18674862384796143,0.13499413430690765,20.0,0.06057068103130482,0.13648943603038788,0.4437755975328334,0.0831763917221371
Ruprecht_111,0.08035379097119388,0.0019904761363636362,11,0.05866956319339137,0.07524173804545456,11,0.14202915132045746,-0.10396502166986465,11.0,0.0988575890660286,-0.04892392456531525,9.0,0.11748037487268448,0.10292833298444748,11.0,0.06951167708229262,0.12044337391853333,0.5771315998612727,0.9120109194638908
Ruprecht_117,0.05298895114881347,0.006761152809090908,33,0.052977815658373686,0.06573064060606061,33,0.127743199467659,-0.004795409273356199,33.0,0.1273597925901413,-0.023084355518221855,17.0,0.1358477920293808,0.12006287276744843,30.0,0.05298338340359358,0.12755149602890015,0.415388176957084,0.1318256391182683
Ruprecht_119,0.048134249058421605,0.023301023215384617,26,0.05954367625484195,0.06966089000384615,26,0.12077222764492035,0.033209893852472305,26.0,0.09814152121543884,-0.008670937269926071,17.0,0.14173296093940735,0.10775353759527206,25.0,0.05383896265663178,0.1094568744301796,0.4918737442203742,0.0478629903136986
Ruprecht_121,0.0740743334917423,-0.011558576607000003,20,0.09313290967114886,0.07126340675,20,0.1355290561914444,0.06835807859897614,20.0,0.07251717895269394,-0.011186795309185982,10.0,0.12444990873336792,0.04589878395199776,20.0,0.08360362158144558,0.10402311384677887,0.803702355080331,0.1778279410038923
Ruprecht_135,0.06124314661506932,0.058440556538461544,13,0.0518646834215372,0.0747043665923077,13,0.12309326231479645,0.06490989029407501,13.0,0.15522919595241547,0.10459011048078537,6.0,0.22765198349952698,0.15863275527954102,11.0,0.05655391501830326,0.13916122913360596,0.4063913158169001,0.645654852868111
Ruprecht_143,0.059338520690216036,-0.007047324239130434,23,0.051993439509857325,0.05165323547826087,23,0.16493842005729675,0.069282166659832,23.0,0.11808087676763535,0.07393054664134979,15.0,0.15641885995864868,0.08089447766542435,22.0,0.05566598010003668,0.14150965213775635,0.39337231954924984,0.3981075202376551
Ruprecht_144,0.028745507646311345,0.018486130257142856,7,0.0495888666948215,0.06807637557142857,7,0.11697201430797577,0.02757958509027958,7.0,,,,0.17308680713176727,0.16885903477668762,7.0,0.03916718717056642,0.11697201430797577,0.3348423757792448,0.0301995185303324
Ruprecht_145,0.09850787065279283,0.05163202716875,16,0.06801654302380129,0.07285434662500001,16,0.17451165616512299,0.2104385495185852,16.0,0.21450844407081604,0.0765233114361763,15.0,0.2832536995410919,0.27200379967689514,14.0,0.08326220683829706,0.19451004266738892,0.4280612234540248,0.8128302305789092
Ruprecht_147,0.08308991854334301,0.08826735185583333,60,0.08372102656882895,0.10458521693833335,60,0.1455095112323761,0.05506642162799835,60.0,0.13639795780181885,0.007887884974479675,43.0,0.22329136729240417,0.21656575798988342,52.0,0.08340547255608598,0.14095373451709747,0.5917223324506455,3.0199485372543653
Ruprecht_161,0.05314776762213345,0.005397044119047618,21,0.0907910050842268,0.05914492807619047,21,0.19328062236309052,0.09946910291910172,21.0,0.17162752151489258,-0.01912463642656803,10.0,0.18442615866661072,0.184598907828331,20.0,0.07196938635318012,0.18245407938957214,0.3944520538754992,0.1047129651766653
Ruprecht_164,0.0694357816585866,-0.014589617533333332,15,0.10619188649868495,0.07125410821999999,15,0.28301626443862915,0.09970010071992874,15.0,0.14259843528270721,0.06973803788423538,7.0,0.13991978764533997,0.1581486612558365,15.0,0.08781383407863577,0.21280735731124878,0.41264472802131835,1.698241862446276
Ruprecht_167,0.07643360419456882,0.033088377450000005,10,0.06285049771332644,0.0844418982,10,0.1370404064655304,0.07509200274944305,10.0,0.0308269914239645,0.009079812094569206,9.0,0.09168592095375061,0.044466763734817505,9.0,0.06964205095394763,0.08393369615077972,0.8297269648275899,0.5370312303176601
Ruprecht_171,0.07087404471755179,-0.01688428791333333,15,0.0695744545975503,0.0632100362,15,0.14968347549438477,0.014710119925439358,15.0,0.20776863396167755,0.053929924964904785,7.0,0.18556208908557892,0.08241268247365952,13.0,0.07022424965755104,0.17872604727745056,0.39291558632489865,2.7542260421949853
Ruprecht_18,0.06785927555572839,0.02861790366785714,28,0.0688278100849536,0.07746056628214285,28,0.15752921998500824,0.13482266664505005,27.0,0.13819995522499084,0.10612747818231583,16.0,0.20122657716274261,0.24293659627437592,23.0,0.068343542820341,0.14786458015441895,0.4622036105534402,0.1288248533293804
Ruprecht_43,0.04152818786778975,0.029137483999999998,16,0.07874432459147875,0.09321714423125,16,0.264008492231369,0.20699070394039154,16.0,0.2056158483028412,0.020462512969970703,8.0,0.16180601716041565,0.2100508213043213,14.0,0.06013625622963425,0.2348121702671051,0.2561036600497651,
Ruprecht_44,0.04339092200435624,0.021373549862500004,24,0.0713312207092582,0.07578236332083332,24,0.27436840534210205,0.2500649392604828,24.0,0.17433170974254608,0.07421451807022095,14.0,0.16212601959705353,0.19274482131004333,21.0,0.05736107135680722,0.22435006499290466,0.255676642476664,0.0144543926289566
Ruprecht_45,0.11224501435402616,-0.025379178107692305,13,0.061379498409479594,0.02932768161538461,13,0.19068509340286255,0.08446424454450607,13.0,,,,0.16810525953769684,0.1242201030254364,12.0,0.08681225638175288,0.19068509340286255,0.45526503845973765,3.1622776601683795
Ruprecht_54,0.0749847053216794,0.0025448848114285726,35,0.08947688517477267,0.07827798479428572,35,0.2675033211708069,0.26326966285705566,35.0,0.14441263675689697,0.07750362157821655,23.0,0.16453471779823303,0.19378474354743958,32.0,0.08223079524822605,0.20595797896385193,0.3992600610178765,0.2754226042194985
Ruprecht_58,0.06461722504322617,0.017019994648148153,27,0.07997357683580358,0.052724131977777776,27,0.27982789278030396,0.20558775961399078,27.0,0.1473318189382553,0.10922371596097946,17.0,0.2251729667186737,0.14012283086776733,22.0,0.07229540093951488,0.21357986330986023,0.338493525649603,0.3311314705081584
Ruprecht_60,0.05606803354682109,0.022060951699999998,13,0.037521721763537436,0.043089324923076926,13,0.18437328934669495,0.12197617441415787,13.0,0.14365804195404053,0.08327019214630127,8.0,0.1806950569152832,0.1499277949333191,11.0,0.046794877655179264,0.16401566565036774,0.28530736664467116,0.9772367059324804
Ruprecht_61,0.06537737589294607,0.03940825609411764,17,0.06667425745694495,0.0809949796647059,17,0.16629186272621155,0.15362250804901123,17.0,0.12175656855106354,0.09688237309455872,12.0,0.165885329246521,0.1725073754787445,15.0,0.0660258166749455,0.14402422308921814,0.4584354996592812,
Ruprecht_71,0.07671779647393298,-0.04701136499999999,7,0.0650220671532136,0.10351498928571426,7,0.334202378988266,0.14375822246074677,7.0,,,,,,,0.07086993181357329,0.334202378988266,0.21205693396952618,0.021379617139194
Ruprecht_77,0.04360765303218567,0.0070292796,7,0.05892819449147788,0.07508289414285714,7,0.1053168848156929,0.2843574583530426,7.0,0.0345122404396534,0.10616536438465118,5.0,0.1629992425441742,0.18644633889198303,7.0,0.05126792376183177,0.0699145644903183,0.7332939014292409,0.0123026920306321
Ruprecht_78,0.08488463719468113,0.03095576512,20,0.08601017104309772,0.0816777212,20,0.1443100869655609,0.023705217987298965,20.0,0.17682301998138428,-0.056074053049087524,12.0,0.23613493144512177,0.22155247628688812,19.0,0.08544740411888943,0.1605665534734726,0.5321619121195518,
Ruprecht_79,0.04204889382487014,0.0015917324583333342,12,0.04676141158337485,0.03779309666666667,12,0.23553204536437988,0.10355348140001297,12.0,,,,0.14865651726722717,0.09862938523292542,9.0,0.0444051527041225,0.23553204536437988,0.18853125754257982,0.0616594947701844
Ruprecht_8,0.06039208499518815,0.025884565499999998,8,0.06461508795711071,0.06204153375,8,0.2417338639497757,0.045867614448070526,8.0,,,,0.17002977430820465,0.18989354372024536,6.0,0.06250358647614943,0.2417338639497757,0.25856363463058535,0.3981075202376551
Ruprecht_82,0.06725830069315851,0.002890535156250002,16,0.05675587664890701,0.04401732475,16,0.18302616477012634,0.18725430965423584,16.0,,,,0.15438419580459595,0.11431455612182617,11.0,0.06200708867103276,0.18302616477012634,0.33878811124579494,0.4570880290185208
Ruprecht_91,0.10301249490832014,-0.0074033728930434795,23,0.06369235571818538,0.07028007172608695,23,0.20253077149391174,0.05184079334139824,23.0,0.09063714742660522,0.031234586611390114,12.0,0.12835873663425446,0.10105607658624649,19.0,0.08335242531325276,0.14658395946025848,0.5686326499854923,0.1380385355838289
Ruprecht_94,0.11876134728160573,0.04723043600000001,15,0.0916888401887073,0.09270810054666664,15,0.4378701448440552,0.23778036236763,15.0,0.18544337153434753,0.07386940717697144,11.0,0.20392441749572754,0.10365395247936249,13.0,0.10522509373515651,0.31165677309036255,0.33763133941147266,0.0245470816103821
Ruprecht_96,0.09065871847712836,0.017946758032692307,26,0.09813696737771961,0.04696011255,26,0.1544240117073059,0.11603713035583496,26.0,0.14089587330818176,0.04971645399928093,16.0,0.1376733034849167,0.1846555918455124,24.0,0.09439784292742398,0.14765994250774384,0.6392921555043501,0.0467735223455781
Ruprecht_97,0.08084015224327755,-0.012637957076875,16,0.0659105919814702,0.048888810250000005,16,0.16821500658988953,0.15212243795394897,16.0,0.09701935201883316,0.059001144021749496,7.0,0.13692301511764526,0.12325698882341385,16.0,0.07337537211237388,0.13261717557907104,0.5532870971801453,0.1778279410038923
Ruprecht_98,0.08123108541910275,-0.0015899950666666677,15,0.08025519385246091,0.041620359399999994,15,0.3258996605873108,0.13722138106822968,15.0,0.12279954552650452,0.01837988756597042,7.0,0.1465892195701599,0.14496049284934998,13.0,0.08074313963578184,0.22434960305690765,0.35989874078493844,0.4897783461428336
SAI_109,0.08531546864675245,0.0027845762125000006,8,0.05490105117832209,0.0652312112125,8,0.22225666046142578,0.08119232207536697,7.0,,,,0.16639135777950287,0.15038003027439117,8.0,0.07010825991253727,0.22225666046142578,0.31543828548033576,1.047129651766654
SAI_113,0.051648228670459324,-0.026268605700000003,10,0.04655898505290849,0.04679039177,10,0.16455398499965668,0.08020756393671036,10.0,0.15257813036441803,0.06582321226596832,5.0,0.08756152540445328,0.0015801647678017616,10.0,0.049103606861683906,0.15856605768203735,0.30967287438115104,0.0089125054671134
SAI_116,0.09235254776109082,0.011829017487083334,24,0.1019142218150313,0.0464297317625,24,0.1503375917673111,0.12550823390483856,24.0,0.1362798810005188,0.03845981881022453,14.0,0.139644593000412,0.19013066589832306,22.0,0.09713338478806106,0.14330872893333435,0.6777911262700994,0.1258926517592568
SAI_118,0.048332022962703544,0.033125113500000004,6,0.03554669910926115,0.04522454166666667,6,0.3308064341545105,-0.013075269758701324,6.0,,,,0.12280190736055374,0.14330413937568665,5.0,0.04193936103598235,0.3308064341545105,0.12677915755530209,0.0316227766016837
SAI_94,0.08839162787169998,-0.06437154877777777,9,0.08072803840429803,0.05536551422222222,9,0.21296411752700806,0.02752319909632206,9.0,0.21982046961784363,0.13463211059570312,5.0,0.17520634829998016,0.17255137860774994,6.0,0.084559833137999,0.21639229357242584,0.3907710008614382,1.4791086480080835
Saurer_2,0.06521708937110693,0.05847040819999999,5,0.023234632326832125,0.0454345164,5,0.1066834107041359,0.24205830693244934,5.0,,,,,,,0.044225860848969525,0.1066834107041359,0.41455237095503716,1.621810239813303
Sher_1,0.08963895393162219,0.054506896235714274,14,0.12227364781050044,0.10086366605,14,0.17806319892406464,0.1379115730524063,14.0,0.07214292138814926,0.046352677047252655,8.0,0.19954630732536316,0.22392906248569489,12.0,0.10595630087106131,0.12510305643081665,0.8469521360547757,0.0131825639118268
Stock_14,0.030636899881740776,-0.025974412875454548,11,0.10695754793987954,0.09224765227272727,11,0.10033106803894043,0.11652102321386337,11.0,,,,0.15970472991466522,0.15750479698181152,11.0,0.06879722391081015,0.10033106803894043,0.6857020986172361,0.0363078006932764
Stock_16,0.07202089344573659,0.009967640843749999,16,0.0730094381919987,0.04893619060625,16,0.42164456844329834,0.10612271726131439,16.0,0.17611952126026154,-0.033823005855083466,7.0,0.12181292474269867,0.11378224194049835,13.0,0.07251516581886765,0.29888203740119934,0.24262135807622362,
Teutsch_103,0.07120469773106695,0.04473187736999999,10,0.06355888394218077,0.07041663681,10,0.11022195219993591,0.11063740402460098,10.0,,,,0.25905370712280273,0.2530200779438019,10.0,0.06738179083662386,0.11022195219993591,0.611328229011925,0.3630784055774333
Teutsch_106,0.0745301309780196,-0.001195145800000002,15,0.049166500016224274,0.025128023953333335,15,0.16399072110652924,0.18322642147541046,15.0,0.12138257175683975,0.00985848531126976,5.0,0.15384148061275482,0.16730250418186188,14.0,0.061848315497121935,0.1426866501569748,0.4334555154885222,3.0199485372543653
Teutsch_13,0.08468822252796046,-0.005289643153846154,13,0.06615257196204087,0.0810611292,13,0.19225618243217468,0.23899796605110168,13.0,0.09512720257043839,0.16898493468761444,7.0,0.18704764544963837,0.22279265522956848,10.0,0.07542039724500066,0.14369168877601624,0.5248765456613463,0.0079432840915212
Teutsch_143a,0.06868994635852584,0.0015972340764705884,17,0.06257094005666157,0.06466577135294117,17,0.17567741870880127,0.09810677170753479,17.0,0.1158270314335823,0.023356014862656593,12.0,0.1691017597913742,0.1365433931350708,17.0,0.0656304432075937,0.1457522213459015,0.4502877733289463,1.096478099832217
Teutsch_31,0.04425488513368582,-0.0068089995,12,0.029334515818750698,0.06478597591666667,12,0.18332093954086304,-0.007321351673454046,12.0,0.08403964340686798,-0.024679703637957573,6.0,0.10432540625333786,0.19097378849983215,10.0,0.03679470047621826,0.1336802840232849,0.27524403276858106,1.6595879278457617
Teutsch_38,0.06866375084458443,0.057551247906666665,15,0.06880257145901651,0.1474927211333333,15,0.17486031353473663,0.2857053577899933,15.0,,,,0.3175724744796753,0.32125532627105713,8.0,0.06873316115180048,0.17486031353473663,0.3930746763652942,0.0371535375952047
Teutsch_44,0.07933382733139982,0.03130273018888889,18,0.06379578789253873,0.07339793966666668,18,0.24487276375293732,0.16520912945270538,18.0,0.11596870422363281,0.05150856450200081,12.0,0.19747301936149597,0.1454993635416031,17.0,0.07156480761196927,0.18042072653770447,0.3966551348357064,2.5703948796691973
Teutsch_61,0.04256279538263463,-0.00866914206,10,0.05913076389096496,0.03118691501,10,0.19148308038711548,0.13790737092494965,10.0,0.16347314417362213,0.13733530044555664,6.0,0.20138554275035858,0.19643588364124298,8.0,0.050846779636799795,0.1774781048297882,0.28649607051847215,0.045708802901852
Teutsch_66,0.057875068477557426,-0.0007419112277777789,18,0.03873368096799658,0.04761242028888889,18,0.16655074059963226,0.11418002098798752,18.0,0.0703980028629303,0.08576882630586624,7.0,0.19479288160800934,0.15612483024597168,16.0,0.048304374722777,0.11847437173128128,0.4077200327539108,0.2951211041237279
Teutsch_80,0.0788156527551626,0.012584679666666666,6,0.06110193539296018,0.051025646,6,0.1600315421819687,-0.04808549955487251,6.0,,,,0.18114915490150452,0.20173414051532745,5.0,0.06995879407406139,0.1600315421819687,0.437156282569049,0.2238723104986867
Teutsch_84,0.12164795964293047,0.0539675518,5,0.07523980433320335,0.123358335,5,0.1474323570728302,-0.07663427293300629,5.0,,,,0.1684311032295227,0.21449939906597137,5.0,0.09844388198806692,0.1474323570728302,0.6677223639545867,1.047129651766654
Teutsch_85,0.09826967312603319,-0.01593626989230769,13,0.09495393608628123,0.05293697884615385,13,0.18264351785182953,0.11893355846405029,13.0,0.08650375157594681,0.0567183755338192,9.0,0.13307972252368927,0.12030773609876633,13.0,0.0966118046061572,0.13457363843917847,0.7179103257271416,
Tombaugh_2,0.03318315956762671,-0.00718804106,5,0.10801345933574794,0.0850974334,5,0.1301199197769165,0.2180854082107544,5.0,,,,0.14394629001617432,0.21116328239440918,5.0,0.07059830945168732,0.1301199197769165,0.5425634258976202,1.621810239813303
Trumpler_10,0.10897416689544388,0.03254603205555555,18,0.08920046719351275,0.044946171888888886,18,0.18055421113967896,0.09128883481025696,18.0,0.09926234930753708,-0.028481345623731613,8.0,0.14679598808288574,0.1017150953412056,12.0,0.09908731704447832,0.13990828394889832,0.7082305225090896,0.0323593827469971
Trumpler_11,0.0854068519875417,-0.0014962146249999997,8,0.07943579682361683,0.06519798896250001,8,0.09225323051214218,0.07343744486570358,8.0,0.16228525340557098,-0.06619606167078018,5.0,0.2030564546585083,0.10681108385324478,7.0,0.08242132440557925,0.12726923823356628,0.6476138739380092,0.0275422906622152
Trumpler_12,0.07186120829494617,0.006247339506250001,32,0.08447524581146693,0.0475032728375,32,0.20548377931118011,0.10506881028413773,31.0,0.15250645577907562,0.062034230679273605,24.0,0.1615670770406723,0.11636330187320709,28.0,0.07816822705320656,0.17899511754512787,0.43670591759855654,0.6606929837429628
Trumpler_13,0.09226162476345658,0.0075955750760714315,28,0.0777323884459941,0.07537630744285714,28,0.20227518677711487,0.12152396142482758,28.0,0.1253191977739334,0.07937522232532501,15.0,0.12303604185581207,0.08806364238262177,25.0,0.08499700660472534,0.16379719972610474,0.5189161154577367,0.1819701817628807
Trumpler_14,0.09189245193678891,0.01419985042857143,7,0.05288446448863474,0.026595054285714292,7,0.13820526003837585,0.07761310786008835,7.0,0.154586061835289,0.008359914645552635,5.0,0.133355051279068,0.10140714794397354,7.0,0.07238845821271182,0.14639565348625183,0.49447136229020555,0.0630957621586153
Trumpler_16,0.09866835273731048,0.021079975666666667,6,0.05520124839304676,0.020530500000000004,6,0.146516814827919,0.06445810943841934,6.0,,,,0.13105200231075287,0.12367621809244156,6.0,0.07693480056517862,0.146516814827919,0.5250919538179762,0.0134896323805684
Trumpler_17,0.05225691888999579,-0.004930029692307692,13,0.04616632873573484,0.03299816653846154,13,0.21991993486881256,0.10894220322370529,13.0,,,,0.1335884928703308,0.17411154508590698,11.0,0.04921162381286531,0.21991993486881256,0.22377063653743445,0.0199526319125486
Trumpler_18,0.09102174479260701,0.0190564463952381,21,0.07604944671326572,0.08127148566666666,21,0.18415623903274536,0.07827453315258026,21.0,0.12074941396713257,0.01942739076912403,15.0,0.16127820312976837,0.1322851926088333,21.0,0.08353559575293637,0.15245282649993896,0.547943896290895,0.0478629903136986
Trumpler_19,0.06307359498799123,-0.004032986955833336,12,0.0765229372216124,0.05808208025,12,0.15240032970905304,0.11293122917413712,12.0,0.06956295669078827,0.05052144452929497,6.0,0.1872350573539734,0.12141728401184082,11.0,0.0697982661048018,0.11098164319992065,0.6289172163280036,4.897783461428336
Trumpler_20,0.0675436688016477,0.00770142354909091,11,0.06550876581099804,-0.010944074945454548,11,0.2131514698266983,0.19623613357543945,11.0,0.06077350676059723,0.14093542098999023,8.0,0.287388414144516,0.20566239953041077,11.0,0.06652621730632287,0.13696248829364777,0.4857258227062184,1.862089099377868
Trumpler_21,0.06701157084587399,0.06262142038888889,9,0.07699632352236169,0.05411131777777778,9,0.24598559737205505,-0.31558990478515625,9.0,,,,0.23640459775924683,0.10679484903812408,8.0,0.07200394718411784,0.24598559737205505,0.2927161100217235,0.0489778883899246
Trumpler_22,0.09098378999725731,0.03155479767777778,18,0.08434526163616009,0.07078306414888888,18,0.22922469675540924,0.12435118108987808,18.0,0.1230413094162941,0.01581132598221302,9.0,0.22571836411952972,0.1840011030435562,15.0,0.0876645258167087,0.17613300681114197,0.4977177611616356,0.0323593827469971
Trumpler_25,0.0826959293798675,-0.0062773783666666624,21,0.07435330159616138,0.10146466526190476,21,0.16724032163619995,0.024292247369885445,21.0,0.09914210438728333,-0.028874199837446213,14.0,0.1611497700214386,0.0413760244846344,20.0,0.07852461548801444,0.13319121301174164,0.5895630328187792,0.2290865841769215
Trumpler_26,0.060424517402507955,0.0065467436772973,37,0.05915564002140399,0.044562694043243256,37,0.2031112015247345,0.06256064027547836,37.0,0.1808905303478241,0.023238761350512505,32.0,0.16221442818641663,0.10565360635519028,34.0,0.05979007871195598,0.1920008659362793,0.31140525549399833,0.2511884225153641
Trumpler_29,0.0898111221291903,0.053248695822857135,21,0.08700866721665794,0.10974234738095238,21,0.20246201753616333,0.014914333820343018,21.0,0.19218213856220245,0.06776995211839676,12.0,0.09229690581560135,0.08905576169490814,19.0,0.08840989467292412,0.1973220705986023,0.4480486871271984,0.0512861429039393
Trumpler_34,0.11092008599426459,-0.026390283281428572,7,0.1009574328892102,0.15761410285714286,7,0.1366330087184906,-0.02709486149251461,7.0,,,,0.12196014821529388,0.09778705984354019,7.0,0.10593875944173739,0.1366330087184906,0.7753526064847656,
Trumpler_35,0.11050528942772953,0.08554588619999999,6,0.09710117213857404,0.11300731366666666,6,0.24454955756664276,0.02222537435591221,6.0,,,,0.19039759039878845,0.2550230920314789,5.0,0.10380323078315179,0.24454955756664276,0.42446705615022073,0.0389045281683994
Trumpler_7,0.06161259425762637,0.03499414413846154,13,0.09911368261873223,0.08630115038461537,13,0.3037210702896118,0.2203536331653595,13.0,0.6231827139854431,0.6057842969894409,5.0,0.13514211773872375,0.13526855409145355,9.0,0.0803631384381793,0.46345189213752747,0.17340125221526093,0.0660693709156595
Turner_5,0.0744640617618957,0.04090393793190477,42,0.07262505725092412,0.08238747713333333,42,0.14994624257087708,0.0488218255341053,42.0,0.0987294614315033,0.05057124048471451,28.0,0.21373815834522247,0.15160144865512848,37.0,0.07354455950640991,0.12433785200119019,0.5914897058516495,0.323593827469971
UBC_102,0.03330620875616593,-0.05296494683333334,6,0.04412205790205477,0.05953893623333334,6,0.19917593896389008,0.09068391472101212,6.0,,,,,,,0.03871413332911035,0.19917593896389008,0.19437153669514814,0.3311314705081584
UBC_11,0.09196186710935528,0.05581943348064516,31,0.07677838521170564,0.10770357319354837,31,0.1271207332611084,-0.043450478464365005,31.0,0.12154316157102585,-0.04102814197540283,11.0,0.19956247508525848,0.15816251933574677,26.0,0.08437012616053047,0.12433195114135742,0.678587646908292,0.0676082856622264
UBC_14,0.08498141176001858,0.051841773303448274,29,0.09238094170039768,0.1024989697275862,29,0.1373286098241806,-0.02060028724372387,28.0,0.09480255842208862,-0.023101890459656715,14.0,0.1653813123703003,0.1330443024635315,24.0,0.08868117673020813,0.11606558412313461,0.7640609178007994,0.0524807206714521
UBC_199,0.0860537016422205,0.03971102603076923,13,0.06514152685681208,0.04674299166153846,13,0.21291805803775787,0.14022518694400787,13.0,0.1618025153875351,0.16805440187454224,5.0,0.18262678384780884,0.2317775934934616,12.0,0.07559761424951629,0.18736028671264648,0.4034879299979935,1.148154730847072
UBC_206,0.039101554050729084,0.026569984916666668,6,0.06265584085253573,0.1086281635,6,0.1433236300945282,0.18393106758594513,6.0,0.1696280837059021,0.11992565542459488,5.0,0.19285085797309875,0.12613868713378906,5.0,0.050878697451632406,0.15647585690021515,0.3251536592260224,0.1862089099377868
