cluster_name,family,age_gyr,age_bin,ra_cl,dec_cl,dist_cl,C_O_mean,C_O_std,c_fe,o_fe,mg_fe,si_fe,al_fe,ba_fe,eu_fe,ce_fe,y_fe,mn_fe,ni_fe,fe_h
Ruprecht_97,3,0.1778279410038923,0.1-0.3,179.369,-62.708,0.199,0.4341,0.0918,,,,,,0.15212243795394897,0.12325698882341385,0.059001144021749496,0.02646266482770443,-0.029176075011491776,0.03785121068358421,
Ruprecht_98,4,0.4897783461428336,0.3-0.5,179.715,-64.581,2.044,0.444,0.0663,,,,,,0.13722138106822968,0.14496049284934998,0.01837988756597042,0.013659886084496975,0.007678999565541744,0.04951224476099014,
SAI_108,3,0.1202264223411669,0.1-0.3,144.729,-52.947,0.258,0.4483,0.0869,,,,,,0.1178041622042656,0.12485166639089584,0.0166428554803133,0.09822085499763489,-0.09307152032852173,0.05530412495136261,
SAI_109,4,1.047129651766654,1-2,145.902,-50.797,0.095,0.2679,0.1143,,,,,,0.08119232207536697,0.15038003027439117,0.07119660824537277,0.03839743509888649,-0.0018862523138523102,0.03791447728872299,
SAI_113,4,0.0089125054671134,<0.1,155.685,-59.51,0.179,0.5223,0.082,,,,,,0.08020756393671036,0.0015801647678017616,0.06582321226596832,-0.013022947125136852,-0.004766587167978287,0.04624814912676811,
SAI_116,3,0.1258926517592568,0.1-0.3,177.324,-62.226,0.206,0.4006,0.1226,,,,,,0.12550823390483856,0.19013066589832306,0.03845981881022453,-0.01191942673176527,-0.027972526848316193,0.03453865274786949,
SAI_94,3,1.4791086480080835,1-2,131.171,-46.292,0.204,0.5426,0.1478,,,,,,0.02752319909632206,0.17255137860774994,0.13463211059570312,0.015915317460894585,0.0002451464533805847,0.024918755516409874,
Sher_1,3,0.0131825639118268,<0.1,165.262,-60.233,0.11,0.3914,0.1388,,,,,,0.1379115730524063,0.22392906248569489,0.046352677047252655,-0.024445688351988792,-0.005846600979566574,0.04177665710449219,
Stock_14,5,0.0363078006932764,<0.1,175.925,-62.537,0.385,0.463,0.0978,,,,,,0.11652102321386337,0.15750479698181152,-0.10699329525232315,-0.02912280522286892,-0.03398023545742035,0.06208187714219093,
Stock_16,4,,,199.86,-62.622,0.222,0.4569,0.0966,,,,,,0.10612271726131439,0.11378224194049835,-0.033823005855083466,-0.02567295730113983,-0.003930760081857443,0.048935115337371826,
Teutsch_103,4,0.3630784055774333,0.3-0.5,142.145,-46.607,0.356,0.4134,0.0836,,,,,,0.11063740402460098,0.2530200779438019,0.022733673453330994,0.05917464941740036,0.022851239889860153,0.029834752902388573,
Teutsch_106,4,3.0199485372543653,2-5,164.836,-59.557,0.1,0.4307,0.1008,,,,,,0.18322642147541046,0.16730250418186188,0.00985848531126976,0.07196678966283798,0.011547673493623734,0.007317281793802977,
Teutsch_13,1,0.0079432840915212,<0.1,100.984,1.404,0.155,0.4062,0.0709,,,,,,0.23899796605110168,0.22279265522956848,0.16898493468761444,-5.8281591918785125e-05,-0.01787935383617878,0.024763060733675957,
Teutsch_143a,4,1.096478099832217,1-2,167.141,-60.741,0.219,0.4458,0.1223,,,,,,0.09810677170753479,0.1365433931350708,0.023356014862656593,0.1479438841342926,0.07710018008947372,0.02991892397403717,
Teutsch_31,5,1.6595879278457617,1-2,163.209,-59.463,0.145,0.4836,0.1032,,,,,,-0.007321351673454046,0.19097378849983215,-0.024679703637957573,0.02747233957052231,0.03176337108016014,0.043967921286821365,
Teutsch_38,2,0.0371535375952047,<0.1,131.523,-38.025,1.502,0.3817,0.0629,,,,,,0.2857053577899933,0.32125532627105713,0.2265872359275818,-0.029074592515826225,0.0957065001130104,0.05480193346738815,
Teutsch_44,3,2.5703948796691973,2-5,155.347,-54.45,0.1,0.4472,0.0978,,,,,,0.16520912945270538,0.1454993635416031,0.05150856450200081,-0.04783010482788086,-0.022657770663499832,0.04217138513922691,
Teutsch_61,3,0.045708802901852,<0.1,113.661,-19.793,0.31,0.3597,0.0855,,,,,,0.13790737092494965,0.19643588364124298,0.13733530044555664,0.10247378051280975,-0.027044814079999924,0.019897526130080223,
Teutsch_66,4,0.2951211041237279,0.1-0.3,143.368,-52.381,0.191,0.4134,0.1116,,,,,,0.11418002098798752,0.15612483024597168,0.08576882630586624,0.05196516215801239,0.011728492565453053,0.025145970284938812,
