gaiadr3_source_id,ra,dec,gal_l,gal_b,hab_score,s_CO,s_MgSi,s_FeH,s_MgFe,s_SiFe,C_O,Mg_Si,fe_h,mg_fe,si_fe,al_fe,ca_fe,teff,logg,dist_pc,parallax,rv_comp_1,cct_cluster,cct_distance
2614245854617936256,332.5082092285156,-10.205583572387695,49.064065629990885,-48.444267518570065,0.9263672251782918,1.0,0.9892513,0.74818647,0.9759081,0.94529283,0.6338864,0.9611937,0.22851378,0.03312718,0.050316285,0.067107886,0.004517831,5093.68,3.8841798,710.1649635619323,1.4081235365151772,5.5971055,Alessi_8,1.1698349844286324
3234182529338970624,80.15058135986328,1.7584028244018555,200.5002624527546,-19.23391277794892,0.9263618775468357,1.0,0.9885675,0.9755088,0.9399377,0.99192,0.54583716,1.0806587,-0.06680792,0.052795567,0.019106999,0.237899,0.054621264,5270.419,3.8102286,737.3153168707811,1.3562718380028662,51.766567,Trumpler_16,0.9024437112625392
4881368771587324288,73.17608642578125,-26.800138473510742,227.37511418998574,-36.79695893546587,0.926357898282407,1.0,0.97780955,0.9272117,0.7798483,0.9168034,0.36990148,1.1047401,-0.1166328,0.10578052,0.062520385,0.10549012,0.054715052,5562.0522,3.9510393,767.842377854204,1.3023506240884735,1.8355331,NGC_2660,0.8348888818119107
4665251617890117632,73.74524688720703,-62.66719436645508,272.71461107562027,-37.149918815869064,0.9263402048653914,1.0,0.98999643,0.9677702,0.7396273,0.8536043,0.4051503,1.0767208,-0.07679131,0.11650064,0.08439751,0.079145074,-0.018065214,5297.041,3.8383887,996.7135584922481,1.003297277818437,22.9219,UBC_210,0.7684009511396076
4645460408588623744,38.38804244995117,-69.56983184814453,290.63929609689814,-45.04288448247993,0.9262973733947601,1.0,0.9457607,0.8629071,0.98432165,0.9854338,0.45299006,0.8864148,0.16291307,-0.02666669,0.025696307,0.18139637,-0.037501227,5551.0884,3.9051814,743.3771402417382,1.3452122023483408,35.36837,Alessi_Teutsch_8,0.8181214699381747
6251125376623152512,230.33145141601562,-23.6160831451416,341.9417237990611,27.67878841083559,0.9262768847433468,1.0,0.99905705,0.98994225,0.9814003,0.95599276,0.37188005,1.0373752,0.042656213,-0.029066622,-0.045002475,-0.13898009,0.09707756,5699.946,3.903336,496.9985574360687,2.0120782747516017,-34.607506,IC_2581,1.5075186594599432
6234279587179574016,235.43287658691406,-27.50672149658203,343.1795074989082,21.759510614389004,0.9262735600790475,1.0,0.99992555,0.9229931,0.9787668,0.9907916,0.4635237,1.0248818,0.12010008,0.031077087,0.0204033,0.23600751,0.010149425,5628.2617,3.9638503,705.2524199733455,1.4179320363591157,-18.113997,Collinder_205,0.6417941766420358
6854824983319649920,309.0711669921875,-23.189083099365234,21.596694158590488,-32.744306760621164,0.9262709961387637,1.0,0.9618084,0.9926722,0.88039833,0.9892951,0.4976874,1.1316279,-0.036384903,0.07571087,0.0220072,0.18844694,0.1359768,5406.1553,3.9124806,887.417735360691,1.1268650153735658,-46.93512,Basel_18,0.6788073118836733
4758701477659160960,88.31370544433594,-61.13263702392578,270.0954349294285,-30.479935514249718,0.9262545313038091,1.0,0.9775117,0.92021215,0.93250567,0.9964831,0.49163958,1.1053137,0.12234047,0.056076743,0.012591224,0.21392527,-0.029459283,5659.064,3.9334943,625.2300675807447,1.5994112437192665,74.79322,NGC_6152,0.9362300107038126
6835149703773586432,320.69195556640625,-16.97713851928711,33.510188696861185,-40.93728969361762,0.9262312852179323,1.0,0.9157536,0.9120676,0.98136777,0.9644232,0.47102016,0.852183,0.12871444,-0.029092275,0.040374864,0.18618318,-0.02897514,5353.8643,3.8917131,896.2384463698928,1.1157744951138628,10.936135,Alessi_Teutsch_8,0.3913995740144985
6713492727892701696,290.300048828125,-41.974998474121094,356.1393117611455,-22.994763828698467,0.9262082352326623,1.0,0.99210423,0.98553884,0.81589174,0.9073202,0.48533985,1.0703653,0.05120559,0.09568863,0.066156566,0.18434656,-0.015872976,5173.139,3.856835,569.9303947277043,1.7546002270641663,-110.94447,Pismis_18,0.7012184069068909
6442023405775503104,298.3132629394531,-61.99336242675781,334.77604419435477,-30.92683635502028,0.9261599257701361,1.0,0.9169469,0.8497133,0.8922954,0.9998284,0.5203286,0.8534292,0.17121369,-0.071610816,-0.0027783234,0.002616614,-0.061370127,5563.601,3.9975438,1022.8469562500371,0.9776633678084171,-46.51211,Lynga_6,0.8962343647577048
6465045495634513024,322.0160827636719,-53.200721740722656,343.623660762787,-44.56799492934831,0.9261586899395221,1.0,0.8134147,0.99854815,0.8388942,0.9933686,0.49217123,1.2770691,0.016171638,0.08891108,-0.017303327,0.10224584,0.04447712,5338.117,3.8966951,631.2434755721796,1.5841747894401086,48.040253,UBC_528,1.3576672138060428
5779224263116987520,240.6073760986328,-77.12388610839844,312.9270146781879,-18.12933248270914,0.9261315288754692,1.0,0.9484112,0.80406076,0.99971515,0.9518533,0.5571374,0.8898099,0.19812742,-0.0035806596,0.04712211,0.08477816,-0.10394875,5600.404,3.9813197,886.123338758649,1.1285110731886132,20.645056,UBC_557,0.5133902901469775
3485712826559808384,174.57220458984375,-25.114334106445312,282.6728374034036,34.8632874755951,0.9261119962741147,1.0,0.9997869,0.8384962,0.91715956,0.94537264,0.55272216,1.0282577,0.17806217,0.06238047,0.05027848,0.04690659,-0.14423707,5642.5547,3.920869,1400.0669187068154,0.714251573720247,19.60395,UBC_518,0.63072334092746
