gaiadr3_source_id,ra,dec,gal_l,gal_b,hab_score,s_CO,s_MgSi,s_FeH,s_MgFe,s_SiFe,C_O,Mg_Si,fe_h,mg_fe,si_fe,al_fe,ca_fe,teff,logg,dist_pc,parallax,rv_comp_1,cct_cluster,cct_distance
5763854945980512256,132.46774291992188,-2.3726110458374023,229.7118463778994,24.863645400618275,0.9812046630449286,1.0,0.9827597,0.9818973,0.9563997,0.99931955,0.5011649,1.0945988,0.05734408,0.044789188,0.005534243,0.10537282,-0.000605179,5299.083,3.816765,993.7541238877376,1.0062851322697686,-1.9236273,Collinder_205,0.7191516454590611
6464486638786313856,318.6058044433594,-53.11888885498047,344.35694801675766,-42.591927349016174,0.981192683781042,1.0,0.99986047,0.99304587,0.9809696,0.992851,0.49815327,1.0266824,0.035441667,0.029404439,0.017968308,0.14091703,0.025286088,5506.7803,3.872821,578.1078081073794,1.7297811687993276,14.877447,Trumpler_16,0.5804766438226818
3694375875536304896,183.63125610351562,-2.6142778396606445,284.8344731158486,58.95435522883516,0.9811822318674279,1.0,0.99828684,0.9570556,0.99238604,0.9999999,0.51267904,1.0434244,0.088886864,0.018545642,8.465536e-05,0.116546005,0.035144582,5472.5396,3.8728485,369.4768146403456,2.706529775010146,4.681418,Trumpler_20,0.46891185917667594
6099000418143937408,217.29095458984375,-46.4925537109375,319.93285836048034,13.128091695882954,0.9811583734235282,1.0,0.9934444,0.990313,0.9870103,0.99973536,0.42920417,1.065877,-0.04185889,0.024256177,-0.0034509413,0.13321906,-0.054249935,5727.1396,3.984336,817.9687901180317,1.2225405322074714,-76.95891,Gulliver_50,0.41160306456769946
6221322701636275072,217.02174377441406,-29.03358268737793,327.1492879341945,29.2535548336598,0.9811370958947914,1.0,0.9837593,0.9935959,0.98961186,0.99382275,0.3060134,1.0923856,-0.03400646,0.02167748,-0.016698483,-0.03397137,0.025668548,5722.3223,3.8804436,988.2657537969669,1.011873573639428,-13.158607,Gulliver_50,1.296694900556977
6891801559358450816,319.8733215332031,-12.277222633361816,38.71204104325282,-38.35178046812245,0.981134697176298,1.0,0.9509832,0.9992649,0.9883818,0.98494387,0.34022716,0.89318186,0.01150468,-0.022932045,0.026128065,0.0005270839,-0.021072216,5480.7695,3.9203942,537.7092549687048,1.8597410975531767,-54.31673,UBC_289,0.602992406915553
6495189573278663808,357.71588134765625,-57.062721252441406,318.5645249287452,-58.18912817748366,0.981124917764311,1.0,0.97261494,0.9998073,0.94029695,0.99929214,0.38641566,1.1142626,-0.005890228,0.052632503,0.005644964,0.09910682,0.019542756,5668.572,3.9480972,1107.2673867930255,0.9031242244895303,-11.863747,Gulliver_50,0.7346567177144202
4664534152194186752,76.25145721435547,-62.987388610839844,272.8179464013301,-35.96444110593889,0.9811240141598273,1.0,0.9847692,0.95544046,0.96256995,0.99964917,0.45929736,1.090081,0.09058093,0.04143288,0.0039741024,0.032776013,-0.0056984257,5733.0186,3.9544523,802.318248683913,1.2463882027367013,20.661795,Collinder_205,0.5697611896656235
4766307555503345664,82.09241485595703,-57.35599899291992,265.6365142454374,-33.65397266031311,0.9811145217136322,1.0,0.9998456,0.92470795,0.99986774,0.99814415,0.34062043,1.0270299,0.11870098,0.0024403855,-0.0091426885,0.014742672,0.0014534891,5703.864,3.9437466,478.46587944013527,2.0900131921008134,11.513073,Teutsch_80,1.6236093812372936
4652785389423732864,73.56937408447266,-73.6290283203125,285.668686802125,-34.070986450926355,0.9811045328132046,1.0,0.9741621,0.9925299,0.9997549,0.98159987,0.47282425,0.9284751,-0.03673777,-0.0033209845,0.028908763,-0.018754482,0.0432287,5397.9067,3.9091864,969.792827094896,1.0311480679802432,-37.35451,Teutsch_61,0.27025089802159474
